,feature_name,word,zwickau,london,version with higher score
2059,word_counter,celos,2,2,equal
2060,word_counter,ueteris,2,2,equal
2061,word_counter,noui,2,2,equal
2062,word_counter,habeant,2,2,equal
2063,word_counter,luzam,2,2,equal
2064,word_counter,neapolim,2,5,london
2065,word_counter,palma,2,1,zwickau
2066,word_counter,benymin,2,0,zwickau
2067,word_counter,mandauit,2,0,zwickau
2068,word_counter,palmam,2,1,zwickau
2069,word_counter,uiculus,2,2,equal
2070,word_counter,bone,2,3,london
2071,word_counter,latuisse,2,3,london
2072,word_counter,mirabilis,2,2,equal
2073,word_counter,uidentibus,2,2,equal
2074,word_counter,carmelus,2,2,equal
2075,word_counter,bachurim,2,0,zwickau
2076,word_counter,balsamum,2,2,equal
2077,word_counter,colligendi,2,2,equal
2078,word_counter,sum,2,2,equal
2079,word_counter,cultores,2,3,london
2080,word_counter,boues,2,2,equal
2081,word_counter,trahunt,2,2,equal
2082,word_counter,meridie,2,2,equal
2083,word_counter,lune,2,2,equal
2084,word_counter,interuallo,2,0,zwickau
2085,word_counter,tophet,2,2,equal
2086,word_counter,preterquam,2,3,london
2087,word_counter,thecua,2,1,zwickau
2088,word_counter,salutem,2,1,zwickau
2089,word_counter,partim,2,7,london
2090,word_counter,similem,2,2,equal
2091,word_counter,iosephum,2,3,london
2092,word_counter,gyrum,2,1,zwickau
2093,word_counter,turrim,2,4,london
2094,word_counter,5400,2,2,equal
2095,word_counter,155,2,0,zwickau
2096,word_counter,exclusus,2,1,zwickau
2097,word_counter,nominata,2,2,equal
2098,word_counter,bonus,2,3,london
2099,word_counter,caluarie,2,3,london
2100,word_counter,adrianus,2,2,equal
2101,word_counter,supereminens,2,1,zwickau
2102,word_counter,leguntur,2,2,equal
2103,word_counter,turrem,2,1,zwickau
2104,word_counter,cingebat,2,4,london
2105,word_counter,inferiorem,2,3,london
2106,word_counter,curuabatur,2,3,london
2107,word_counter,sterquilinii,2,2,equal
2108,word_counter,syloem,2,0,zwickau
2109,word_counter,dependebat,2,1,zwickau
2110,word_counter,sordes,2,4,london
2111,word_counter,iudiciariam,2,1,zwickau
2112,word_counter,area,2,2,equal
2113,word_counter,plusquam,2,6,london
2114,word_counter,adducebantur,2,2,equal
2115,word_counter,nebulosa,2,2,equal
2116,word_counter,manent,2,0,zwickau
2117,word_counter,intrantibus,2,2,equal
2118,word_counter,lauabant,2,1,zwickau
2119,word_counter,hostias,2,2,equal
2120,word_counter,porticos,2,0,zwickau
2121,word_counter,anne,2,2,equal
2122,word_counter,interior,2,2,equal
2123,word_counter,populus,2,2,equal
2124,word_counter,bibendum,2,2,equal
2125,word_counter,agro,2,4,london
2126,word_counter,achas,2,0,zwickau
2127,word_counter,salomonis,2,4,london
2128,word_counter,stare,2,1,zwickau
2129,word_counter,cubitis,2,2,equal
2130,word_counter,profunda,2,3,london
2131,word_counter,arboribus,2,2,equal
2132,word_counter,facientes,2,3,london
2133,word_counter,capta,2,2,equal
2134,word_counter,probari,2,1,zwickau
2135,word_counter,replecionibus,2,0,zwickau
2136,word_counter,edificium,2,1,zwickau
2137,word_counter,capelle,2,1,zwickau
2138,word_counter,plurimos,2,2,equal
2139,word_counter,rupi,2,2,equal
2140,word_counter,concaue,2,2,equal
2141,word_counter,inpressio,2,0,zwickau
2142,word_counter,ministris,2,0,zwickau
2143,word_counter,factus,2,5,london
2144,word_counter,similis,2,3,london
2145,word_counter,ambe,2,2,equal
2146,word_counter,easdem,2,2,equal
2147,word_counter,sepultura,2,3,london
2148,word_counter,iudas,2,4,london
2149,word_counter,helene,2,2,equal
2150,word_counter,deuocionem,2,1,zwickau
2151,word_counter,72,2,2,equal
2152,word_counter,memetipsum,2,1,zwickau
2153,word_counter,cripta,2,2,equal
2154,word_counter,oblonga,2,1,zwickau
2155,word_counter,chori,2,3,london
2156,word_counter,adiuncta,2,2,equal
2157,word_counter,intrantis,2,2,equal
2158,word_counter,parietem,2,2,equal
2159,word_counter,grisei,2,2,equal
2160,word_counter,pauimenti,2,2,equal
2161,word_counter,palmis,2,2,equal
2162,word_counter,inuicem,2,5,london
2163,word_counter,aduolutus,2,2,equal
2164,word_counter,stat,2,1,zwickau
2165,word_counter,ascenditur,2,5,london
2166,word_counter,sanguis,2,0,zwickau
2167,word_counter,34,2,1,zwickau
2168,word_counter,scissio,2,2,equal
2169,word_counter,petre,2,2,equal
2170,word_counter,38,2,0,zwickau
2171,word_counter,stratum,2,1,zwickau
2172,word_counter,domo,2,5,london
2173,word_counter,inuenta,2,4,london
2174,word_counter,cruce,2,2,equal
2175,word_counter,tempora,2,3,london
2176,word_counter,bethoron,2,1,zwickau
2177,word_counter,mach[abeorum],2,0,zwickau
2178,word_counter,miserunt,2,1,zwickau
2179,word_counter,cariachiarim,2,0,zwickau
2180,word_counter,ionas,2,2,equal
2181,word_counter,nauem,2,3,london
2182,word_counter,ueri,2,2,equal
2183,word_counter,angelus,2,2,equal
2184,word_counter,apparuit,2,0,zwickau
2185,word_counter,deuotam,2,2,equal
2186,word_counter,altitudine,2,1,zwickau
2187,word_counter,nauis,2,2,equal
2188,word_counter,parietes,2,3,london
2189,word_counter,tabulis,2,2,equal
2190,word_counter,estimari,2,2,equal
2191,word_counter,reuerentia,2,0,zwickau
2192,word_counter,honorant,2,3,london
2193,word_counter,specialem,2,1,zwickau
2194,word_counter,ornatum,2,2,equal
2195,word_counter,astante,2,3,london
2196,word_counter,pariete,2,2,equal
2197,word_counter,incepto,2,1,zwickau
2198,word_counter,animum,2,1,zwickau
2199,word_counter,mirabile,2,2,equal
2200,word_counter,ieronimi,2,1,zwickau
2201,word_counter,claustri,2,2,equal
2202,word_counter,monachorum,2,2,equal
2203,word_counter,filie,2,2,equal
2204,word_counter,priuilegium,2,2,equal
2205,word_counter,speciale,2,1,zwickau
2206,word_counter,uecte,2,3,london
2207,word_counter,morati,2,1,zwickau
2208,word_counter,caleph,2,1,zwickau
2209,word_counter,duplex,2,2,equal
2210,word_counter,eue,2,2,equal
2211,word_counter,tria,2,4,london
2212,word_counter,ysaac,2,3,london
2213,word_counter,eua,2,3,london
2214,word_counter,cyboria,2,1,zwickau
2215,word_counter,munierunt,2,0,zwickau
2216,word_counter,fortissime,2,0,zwickau
2217,word_counter,adam,2,3,london
2218,word_counter,secum,2,3,london
2219,word_counter,portat,2,1,zwickau
2220,word_counter,statum,2,1,zwickau
2221,word_counter,therebintus,2,0,zwickau
2222,word_counter,noua,2,2,equal
2223,word_counter,fructu,2,2,equal
2224,word_counter,filiam,2,2,equal
2225,word_counter,neellescol,2,3,london
2226,word_counter,tulerunt,2,3,london
2227,word_counter,palmitem,2,2,equal
2228,word_counter,zacharie,2,2,equal
2229,word_counter,sacerdotem,2,2,equal
2230,word_counter,phylistei,2,0,zwickau
2231,word_counter,plurimi,2,2,equal
2232,word_counter,episcopus,2,5,london
2233,word_counter,assur,2,2,equal
2234,word_counter,modica,2,5,london
2235,word_counter,azotum,2,3,london
2236,word_counter,aschalona,2,1,zwickau
2237,word_counter,actibus,2,2,equal
2238,word_counter,bethsura,2,2,equal
2239,word_counter,dextera,2,1,zwickau
2240,word_counter,diuidebatur,2,4,london
2241,word_counter,ducebat,2,3,london
2242,word_counter,apparent,2,5,london
2243,word_counter,nouo,2,2,equal
2244,word_counter,martirum,2,0,zwickau
2245,word_counter,inducebantur,2,2,equal
2246,word_counter,lignea,2,1,zwickau
2247,word_counter,sterquilini,2,0,zwickau
2248,word_counter,anandel,2,0,zwickau
2249,word_counter,aurea,2,1,zwickau
2250,word_counter,uideatur,2,4,london
2251,word_counter,frumento,2,3,london
2252,word_counter,bobus,2,0,zwickau
2253,word_counter,passim,2,2,equal
2254,word_counter,foliis,2,1,zwickau
2255,word_counter,folliculi,2,1,zwickau
2256,word_counter,inciduntur,2,2,equal
2257,word_counter,dispositum,2,2,equal
2258,word_counter,spuma,2,1,zwickau
2259,word_counter,ponitur,2,2,equal
2260,word_counter,cophinis,2,2,equal
2261,word_counter,efficitur,2,2,equal
2262,word_counter,mel,2,3,london
2263,word_counter,nobilissimum,2,2,equal
2264,word_counter,particule,2,2,equal
2265,word_counter,pira,2,2,equal
2266,word_counter,cerusa,2,1,zwickau
2267,word_counter,nuces,2,2,equal
2268,word_counter,copia,2,2,equal
2269,word_counter,semel,2,2,equal
2270,word_counter,pomum,2,2,equal
2271,word_counter,grana,2,3,london
2272,word_counter,galline,2,1,zwickau
2273,word_counter,folliculus,2,2,equal
2274,word_counter,album,2,2,equal
2275,word_counter,arbor,2,2,equal
2276,word_counter,fructum,2,4,london
2277,word_counter,arescit,2,2,equal
2278,word_counter,sequenti,2,3,london
2279,word_counter,lata,2,2,equal
2280,word_counter,uineas,2,3,london
2281,word_counter,dimittunt,2,2,equal
2282,word_counter,habentur,2,3,london
2283,word_counter,mala,2,1,zwickau
2284,word_counter,diuersa,2,2,equal
2285,word_counter,peccatores,2,2,equal
2286,word_counter,celo,2,2,equal
2287,word_counter,quilibet,2,2,equal
2288,word_counter,machmetum,2,0,zwickau
2289,word_counter,legem,2,2,equal
2290,word_counter,seruant,2,2,equal
2291,word_counter,sedere,2,2,equal
2292,word_counter,syriani,2,2,equal
2293,word_counter,heretici,2,2,equal
2294,word_counter,caldei,2,2,equal
2295,word_counter,perse,2,2,equal
2296,word_counter,medi,2,2,equal
2297,word_counter,nubiani,2,3,london
2298,word_counter,igne,2,1,zwickau
2299,word_counter,orant,2,2,equal
2300,word_counter,cuiuscumque,2,2,equal
2301,word_counter,mali,2,3,london
2302,word_counter,uita,2,2,equal
2303,word_counter,timet,2,2,equal
2304,word_counter,accedentes,2,2,equal
2305,word_counter,filios,2,3,london
2306,word_counter,sola,2,2,equal
2307,word_counter,sedem,2,2,equal
2308,word_counter,hominem,2,3,london
2309,word_counter,placet,2,2,equal
2310,word_counter,multitudine,2,4,london
2311,word_counter,pugnatorum,2,2,equal
2312,word_counter,maiori,2,2,equal
2313,word_counter,paradysum,2,2,equal
2314,word_counter,oriens,2,2,equal
2315,word_counter,indiam,2,4,london
2316,word_counter,ethyopiam,2,2,equal
2317,word_counter,nationes,2,1,zwickau
2318,word_counter,quibuscumque,2,2,equal
2319,word_counter,dominantur,2,2,equal
2320,word_counter,baiulos,2,2,equal
2321,word_counter,ipsos,2,3,london
2322,word_counter,aliquos,2,2,equal
2323,word_counter,comedi,2,2,equal
2324,word_counter,dicti,2,3,london
2325,word_counter,romana,2,2,equal
2326,word_counter,audiunt,2,2,equal
2327,word_counter,dominica,2,3,london
2328,word_counter,episcopis,2,2,equal
2329,word_counter,archiepiscopos,2,2,equal
2330,word_counter,episcopos,2,3,london
2331,word_counter,eisdem,2,2,equal
2332,word_counter,pape,2,2,equal
2333,word_counter,prelati,2,2,equal
2334,word_counter,georgianorum,2,2,equal
2335,word_counter,nigrum,2,2,equal
2336,word_counter,cylicie,2,0,zwickau
2337,word_counter,optimatibus,2,2,equal
2338,word_counter,quadragesimam,2,2,equal
2339,word_counter,popullo,2,0,zwickau
2340,word_counter,presente,2,4,london
2341,word_counter,interfui,2,2,equal
2342,word_counter,existente,2,1,zwickau
2343,word_counter,regina,2,4,london
2344,word_counter,cantant,2,2,equal
2345,word_counter,scriptura,2,4,london
2346,word_counter,clerici,2,2,equal
2347,word_counter,seculares,2,2,equal
2348,word_counter,nullius,2,2,equal
2349,word_counter,auctoritatis,2,2,equal
2350,word_counter,facto,2,2,equal
2351,word_counter,uerchapete,2,0,zwickau
2352,word_counter,habeat,2,2,equal
2353,word_counter,ueneris,2,2,equal
2354,word_counter,ducet,2,1,zwickau
2355,word_counter,albam,2,2,equal
2356,word_counter,minora,2,2,equal
2357,word_counter,crimina,2,2,equal
2358,word_counter,causa,2,2,equal
2359,word_counter,horam,2,3,london
2360,word_counter,curia,2,3,london
2361,word_counter,sacre,2,3,london
2362,word_counter,scripture,2,3,london
2363,word_counter,auibus,2,2,equal
2364,word_counter,periculosa,2,2,equal
2365,word_counter,loqui,2,2,equal
2366,word_counter,reuerenter,2,3,london
2367,word_counter,cereis,2,2,equal
2368,word_counter,accensis,2,2,equal
2369,word_counter,ultima,2,2,equal
2370,word_counter,latinam,2,2,equal
2371,word_counter,maritimam,2,3,london
2372,word_counter,naui,2,3,london
2373,word_counter,taphnim,2,1,zwickau
2374,word_counter,fructibus,2,3,london
2375,word_counter,fretum,2,2,equal
2376,word_counter,tercius,2,3,london
2377,word_counter,syenen,2,0,zwickau
2378,word_counter,diuiditur,2,2,equal
2379,word_counter,delta,2,2,equal
2380,word_counter,alexandriam,2,1,zwickau
2381,word_counter,alter,2,2,equal
2382,word_counter,kayro,2,4,london
2383,word_counter,triangule,2,2,equal
2384,word_counter,240,2,1,zwickau
2385,word_counter,proicit,2,2,equal
2386,word_counter,fatebantur,2,2,equal
2387,word_counter,ydolorum,2,2,equal
2388,word_counter,inueniri,2,2,equal
2389,word_counter,folium,2,2,equal
2390,word_counter,radium,2,2,equal
2391,word_counter,irrigare,2,2,equal
2392,word_counter,sperantes,2,2,equal
2393,word_counter,recedens,2,2,equal
2394,word_counter,crura,2,2,equal
2395,word_counter,certissimum,2,2,equal
2396,word_counter,subsistere,2,2,equal
2397,word_counter,maximis,2,2,equal
2398,word_counter,intrauimus,2,2,equal
2399,word_counter,nauigantes,2,5,london
2400,word_counter,calabriam,2,3,london
2401,word_counter,proiecti,2,2,equal
2402,word_counter,sumus,2,3,london
2403,word_counter,contrario,2,1,zwickau
2404,word_counter,stetimus,2,2,equal
2405,word_counter,uidimus,2,2,equal
2406,word_counter,ignem,2,4,london
2407,word_counter,ascendi,2,2,equal
2408,word_counter,sulphuris,2,2,equal
2409,word_counter,fumus,2,2,equal
2410,word_counter,periculum,2,2,equal
2411,word_counter,sycilia,2,0,zwickau
2412,word_counter,monacho,2,2,equal
2413,word_counter,lipparis,2,2,equal
2414,word_counter,anime,2,2,equal
2415,word_counter,liberari,2,2,equal
2416,word_counter,calabrie,2,2,equal
2417,word_counter,apostoli,2,2,equal
2418,word_counter,sinus,2,3,london
2419,word_counter,bays,2,2,equal
2420,word_counter,roma,2,6,london
2421,word_counter,capitolium,2,2,equal
2422,word_counter,uirgilii,2,2,equal
2423,word_counter,neapoli,2,2,equal
2424,word_counter,ouum,2,2,equal
2425,word_counter,petrum,2,2,equal
2426,word_counter,saxonum,2,2,equal
2427,word_counter,descripcio,1,1,equal
2428,word_counter,ieronimus,1,3,london
2429,word_counter,inueniamus,1,0,zwickau
2430,word_counter,lustrasse,1,1,equal
2431,word_counter,prouincias,1,1,equal
2432,word_counter,transfretasse,1,1,equal
2433,word_counter,uiderent,1,1,equal
2434,word_counter,plato,1,1,equal
2435,word_counter,memphiticos,1,0,zwickau
2436,word_counter,uates,1,1,equal
2437,word_counter,appollonius,1,0,zwickau
2438,word_counter,cancasum,1,0,zwickau
2439,word_counter,albanos,1,1,equal
2440,word_counter,stichas,1,0,zwickau
2441,word_counter,massagetas,1,0,zwickau
2442,word_counter,quoque,1,2,london
2443,word_counter,yarcham,1,0,zwickau
2444,word_counter,famosam,1,1,equal
2445,word_counter,mensam,1,1,equal
2446,word_counter,sabulo,1,1,equal
2447,word_counter,uisitare,1,1,equal
2448,word_counter,desiderant,1,1,equal
2449,word_counter,uenerabantur,1,0,zwickau
2450,word_counter,antiqui,1,1,equal
2451,word_counter,chernibulum,1,0,zwickau
2452,word_counter,propiciatorio,1,1,equal
2453,word_counter,manna,1,1,equal
2454,word_counter,uirga,1,2,london
2455,word_counter,aaron,1,1,equal
2456,word_counter,fronduerat,1,1,equal
2457,word_counter,nonne,1,1,equal
2458,word_counter,uenerabilius,1,0,zwickau
2459,word_counter,quotiens,1,0,zwickau
2460,word_counter,inuolutum,1,1,equal
2461,word_counter,syndone,1,1,equal
2462,word_counter,mentis,1,1,equal
2463,word_counter,saluatorem,1,3,london
2464,word_counter,paululum,1,1,equal
2465,word_counter,reuolutum,1,1,equal
2466,word_counter,angelum,1,1,equal
2467,word_counter,sudarium,1,1,equal
2468,word_counter,linthiaminibus,1,0,zwickau
2469,word_counter,ostendentem,1,1,equal
2470,word_counter,uisis,1,2,london
2471,word_counter,festinabit,1,0,zwickau
2472,word_counter,contemplans,1,1,equal
2473,word_counter,presepio,1,1,equal
2474,word_counter,uagientem,1,1,equal
2475,word_counter,parientem,1,3,london
2476,word_counter,angelos,1,3,london
2477,word_counter,gloriam,1,1,equal
2478,word_counter,decantantes,1,1,equal
2479,word_counter,mirandum,1,1,equal
2480,word_counter,magi,1,1,equal
2481,word_counter,magestate,1,0,zwickau
2482,word_counter,preclari,1,1,equal
2483,word_counter,presepium,1,1,equal
2484,word_counter,proni,1,1,equal
2485,word_counter,ruant,1,1,equal
2486,word_counter,dependentem,1,1,equal
2487,word_counter,redeat,1,1,equal
2488,word_counter,uideat,1,1,equal
2489,word_counter,audiat,1,1,equal
2490,word_counter,predicantem,1,1,equal
2491,word_counter,instruentem,1,1,equal
2492,word_counter,cenantem,1,1,equal
2493,word_counter,lauantem,1,1,equal
2494,word_counter,sanguinem,1,3,london
2495,word_counter,tradentem,1,1,equal
2496,word_counter,getsemani,1,0,zwickau
2497,word_counter,orantem,1,1,equal
2498,word_counter,sudore,1,1,equal
2499,word_counter,sanguineo,1,1,equal
2500,word_counter,fluentem,1,0,zwickau
2501,word_counter,traditorem,1,1,equal
2502,word_counter,osculantem,1,1,equal
2503,word_counter,trahi,1,1,equal
2504,word_counter,illudi,1,1,equal
2505,word_counter,conspui,1,1,equal
2506,word_counter,iudicari,1,0,zwickau
2507,word_counter,baiulantem,1,1,equal
2508,word_counter,pondere,1,1,equal
2509,word_counter,deficientem,1,1,equal
2510,word_counter,cyreneum,1,1,equal
2511,word_counter,succedentem,1,0,zwickau
2512,word_counter,misteria,1,0,zwickau
2513,word_counter,celebrantem,1,1,equal
2514,word_counter,horum,1,1,equal
2515,word_counter,manifesta,1,1,equal
2516,word_counter,extat,1,0,zwickau
2517,word_counter,memoria,1,1,equal
2518,word_counter,extitit,1,0,zwickau
2519,word_counter,factis,1,0,zwickau
2520,word_counter,insignita,1,0,zwickau
2521,word_counter,nullomodo,1,0,zwickau
2522,word_counter,perlustranda,1,1,equal
2523,word_counter,augeant,1,0,zwickau
2524,word_counter,enarrare,1,1,equal
2525,word_counter,sufficiat,1,1,equal
2526,word_counter,moniales,1,1,equal
2527,word_counter,georgia,1,1,equal
2528,word_counter,maiore,1,1,equal
2529,word_counter,medea,1,0,zwickau
2530,word_counter,persya,1,1,equal
2531,word_counter,iabenia,1,0,zwickau
2532,word_counter,nestoriarii,1,0,zwickau
2533,word_counter,turmatim,1,1,equal
2534,word_counter,centeni,1,1,equal
2535,word_counter,ducentem,1,0,zwickau
2536,word_counter,discurrentes,1,1,equal
2537,word_counter,uehementi,1,1,equal
2538,word_counter,osculantur,1,2,london
2539,word_counter,sedisse,1,1,equal
2540,word_counter,quippiam,1,0,zwickau
2541,word_counter,operis,1,1,equal
2542,word_counter,pectus,1,1,equal
2543,word_counter,gemitus,1,1,equal
2544,word_counter,suspiria,1,1,equal
2545,word_counter,emictentes,1,0,zwickau
2546,word_counter,gestu,1,1,equal
2547,word_counter,deuocionis,1,0,zwickau
2548,word_counter,lacrimas,1,1,equal
2549,word_counter,prouocant,1,1,equal
2550,word_counter,plerumque,1,1,equal
2551,word_counter,eya,1,0,zwickau
2552,word_counter,historias,1,0,zwickau
2553,word_counter,congnationem,1,0,zwickau
2554,word_counter,derelinquentem,1,0,zwickau
2555,word_counter,festinantem,1,1,equal
2556,word_counter,figentem,1,1,equal
2557,word_counter,geraris,1,1,equal
2558,word_counter,commorantem,1,1,equal
2559,word_counter,ezechielem,1,1,equal
2560,word_counter,deferentem,1,0,zwickau
2561,word_counter,flumina,1,1,equal
2562,word_counter,babilonis,1,0,zwickau
2563,word_counter,capillo,1,1,equal
2564,word_counter,portatum,1,1,equal
2565,word_counter,angelica,1,2,london
2566,word_counter,promissio,1,1,equal
2567,word_counter,sciret,1,1,equal
2568,word_counter,uterum,1,1,equal
2569,word_counter,contenta,1,1,equal
2570,word_counter,spaciosis,1,1,equal
2571,word_counter,speciosis,1,1,equal
2572,word_counter,festinatione,1,1,equal
2573,word_counter,conscendit,1,2,london
2574,word_counter,sanctioribus,1,0,zwickau
2575,word_counter,propinquare,1,1,equal
2576,word_counter,fratribus,1,2,london
2577,word_counter,uiui,1,1,equal
2578,word_counter,elegerunt,1,1,equal
2579,word_counter,sepeliri,1,1,equal
2580,word_counter,ingemiscere,1,1,equal
2581,word_counter,possumus,1,1,equal
2582,word_counter,temporis,1,1,equal
2583,word_counter,tarditatem,1,0,zwickau
2584,word_counter,negligentiam,1,0,zwickau
2585,word_counter,tantorum,1,1,equal
2586,word_counter,exempla,1,1,equal
2587,word_counter,tardi,1,1,equal
2588,word_counter,inimicorum,1,1,equal
2589,word_counter,eruere,1,1,equal
2590,word_counter,sacrauit,1,0,zwickau
2591,word_counter,resonant,1,0,zwickau
2592,word_counter,eclesie,1,0,zwickau
2593,word_counter,recolat,1,0,zwickau
2594,word_counter,cantando,1,1,equal
2595,word_counter,legendo,1,1,equal
2596,word_counter,psallando,1,0,zwickau
2597,word_counter,predicando,1,1,equal
2598,word_counter,meditando,1,1,equal
2599,word_counter,scripta,1,1,equal
2600,word_counter,burchardus,1,1,equal
2601,word_counter,predicatorum,1,1,equal
2602,word_counter,affici,1,1,equal
2603,word_counter,saltem,1,1,equal
2604,word_counter,ymaginari,1,1,equal
2605,word_counter,intueri,1,1,equal
2606,word_counter,cupiens,1,1,equal
2607,word_counter,satisfacere,1,1,equal
2608,word_counter,pertransiui,1,1,equal
2609,word_counter,prouincie,1,0,zwickau
2610,word_counter,notaui,1,1,equal
2611,word_counter,studiose,1,1,equal
2612,word_counter,descripsi,1,1,equal
2613,word_counter,inscriptis,1,0,zwickau
2614,word_counter,redactam,1,0,zwickau
2615,word_counter,depingere,1,0,zwickau
2616,word_counter,facilius,1,0,zwickau
2617,word_counter,comprehendi,1,0,zwickau
2618,word_counter,lectorem,1,1,equal
2619,word_counter,descriptione,1,1,equal
2620,word_counter,stans,1,2,london
2621,word_counter,accessum,1,2,london
2622,word_counter,ductores,1,0,zwickau
2623,word_counter,interpretes,1,0,zwickau
2624,word_counter,inuestigans,1,0,zwickau
2625,word_counter,annotaui,1,1,equal
2626,word_counter,dubios,1,0,zwickau
2627,word_counter,uideram,1,0,zwickau
2628,word_counter,mouere,1,0,zwickau
2629,word_counter,questiones,1,0,zwickau
2630,word_counter,his,1,0,zwickau
2631,word_counter,testimonium,1,1,equal
2632,word_counter,iosephi,1,0,zwickau
2633,word_counter,conuersatus,1,0,zwickau
2634,word_counter,ierosolimitani,1,0,zwickau
2635,word_counter,legati,1,1,equal
2636,word_counter,annotauit,1,0,zwickau
2637,word_counter,fideliter,1,0,zwickau
2638,word_counter,descripsit,1,0,zwickau
2639,word_counter,termini,1,1,equal
2640,word_counter,perlustraui,1,0,zwickau
2641,word_counter,societate,1,0,zwickau
2642,word_counter,securitatem,1,0,zwickau
2643,word_counter,omnimodam,1,0,zwickau
2644,word_counter,aduertens,1,1,equal
2645,word_counter,possem,1,1,equal
2646,word_counter,describere,1,1,equal
2647,word_counter,faciliter,1,0,zwickau
2648,word_counter,con<gia>mprehendi,1,0,zwickau
2649,word_counter,cogitaui,1,1,equal
2650,word_counter,centrum,1,1,equal
2651,word_counter,ordinare,1,1,equal
2652,word_counter,elegi,1,1,equal
2653,word_counter,aconensem,1,0,zwickau
2654,word_counter,notam,1,0,zwickau
2655,word_counter,protraxi,1,1,equal
2656,word_counter,quamlibet,1,1,equal
2657,word_counter,diuisi,1,2,london
2658,word_counter,responderent,1,1,equal
2659,word_counter,diuisiones,1,1,equal
2660,word_counter,uentis,1,1,equal
2661,word_counter,celi,1,2,london
2662,word_counter,diuisionibus,1,1,equal
2663,word_counter,facili,1,4,london
2664,word_counter,reperiri,1,1,equal
2665,word_counter,dicimus,1,1,equal
2666,word_counter,reliquarum,1,1,equal
2667,word_counter,utrumque,1,1,equal
2668,word_counter,sirie,1,2,london
2669,word_counter,saxonia,1,1,equal
2670,word_counter,thuringia,1,0,zwickau
2671,word_counter,teuthonie,1,0,zwickau
2672,word_counter,lonbardia,1,0,zwickau
2673,word_counter,campania,1,0,zwickau
2674,word_counter,ytalie,1,1,equal
2675,word_counter,intelligendum,1,1,equal
2676,word_counter,nuncupate,1,1,equal
2677,word_counter,tigri,1,0,zwickau
2678,word_counter,infimi,1,0,zwickau
2679,word_counter,rubris,1,0,zwickau
2680,word_counter,persicus,1,0,zwickau
2681,word_counter,generaliter,1,1,equal
2682,word_counter,tygrim,1,0,zwickau
2683,word_counter,eufratem,1,1,equal
2684,word_counter,tauri,1,0,zwickau
2685,word_counter,mesopotammia,1,0,zwickau
2686,word_counter,parthos,1,0,zwickau
2687,word_counter,medos,1,1,equal
2688,word_counter,occidentte,1,0,zwickau
2689,word_counter,indie,1,0,zwickau
2690,word_counter,arabicus,1,1,equal
2691,word_counter,edissa,1,1,equal
2692,word_counter,rages,1,1,equal
2693,word_counter,rase,1,1,equal
2694,word_counter,specialiter,1,1,equal
2695,word_counter,mesopotamia,1,1,equal
2696,word_counter,ualanie,1,2,london
2697,word_counter,metropolitanum,1,0,zwickau
2698,word_counter,archiepiscopum,1,0,zwickau
2699,word_counter,appanensem,1,0,zwickau
2700,word_counter,supradicto,1,0,zwickau
2701,word_counter,antiochia,1,0,zwickau
2702,word_counter,suffraganeis,1,1,equal
2703,word_counter,153,1,0,zwickau
2704,word_counter,numerum,1,1,equal
2705,word_counter,magnorum,1,0,zwickau
2706,word_counter,pistium,1,0,zwickau
2707,word_counter,traxit,1,0,zwickau
2708,word_counter,iohanne,1,0,zwickau
2709,word_counter,principales,1,0,zwickau
2710,word_counter,laodocia,1,0,zwickau
2711,word_counter,appnana,1,0,zwickau
2712,word_counter,episcopales,1,0,zwickau
2713,word_counter,fenicis,1,1,equal
2714,word_counter,incisam,1,2,london
2715,word_counter,districtum,1,1,equal
2716,word_counter,carmali,1,0,zwickau
2717,word_counter,arachos,1,0,zwickau
2718,word_counter,bothum,1,0,zwickau
2719,word_counter,acchon,1,0,zwickau
2720,word_counter,doz,1,0,zwickau
2721,word_counter,cachmi,1,0,zwickau
2722,word_counter,constituit,1,1,equal
2723,word_counter,damascus,1,2,london
2724,word_counter,predicte,1,2,london
2725,word_counter,origente,1,0,zwickau
2726,word_counter,lybanica,1,1,equal
2727,word_counter,preclarus,1,1,equal
2728,word_counter,confessione,1,0,zwickau
2729,word_counter,confitentur,1,0,zwickau
2730,word_counter,casum,1,0,zwickau
2731,word_counter,stragem,1,0,zwickau
2732,word_counter,prodicos,1,0,zwickau
2733,word_counter,confessionis,1,0,zwickau
2734,word_counter,noscitur,1,0,zwickau
2735,word_counter,lege,1,1,equal
2736,word_counter,occulta,1,0,zwickau
2737,word_counter,extraneorum,1,0,zwickau
2738,word_counter,inuestigare,1,0,zwickau
2739,word_counter,moriens,1,0,zwickau
2740,word_counter,reuelat,1,0,zwickau
2741,word_counter,mori,1,0,zwickau
2742,word_counter,feroces,1,1,equal
2743,word_counter,infesti,1,0,zwickau
2744,word_counter,modis,1,0,zwickau
2745,word_counter,kamelani,1,0,zwickau
2746,word_counter,assym,1,0,zwickau
2747,word_counter,uulgariter,1,0,zwickau
2748,word_counter,semoris,1,0,zwickau
2749,word_counter,quantumcumque,1,1,equal
2750,word_counter,paradisum,1,0,zwickau
2751,word_counter,impleant,1,0,zwickau
2752,word_counter,libanica,1,0,zwickau
2753,word_counter,hallapia,1,0,zwickau
2754,word_counter,palmiram,1,0,zwickau
2755,word_counter,appellasse,1,0,zwickau
2756,word_counter,chadmar,1,0,zwickau
2757,word_counter,palmira,1,0,zwickau
