,feature_name,word,zwickau,london,version with higher score
52829,count_vectorizer_6_gram,_phara,18,16,zwickau
52830,count_vectorizer_6_gram,erius_,18,22,london
52831,count_vectorizer_6_gram,ebant_,18,20,london
52832,count_vectorizer_6_gram,cipit_,17,19,london
52833,count_vectorizer_6_gram,inueni,17,19,london
52834,count_vectorizer_6_gram,_qui_p,17,15,zwickau
52835,count_vectorizer_6_gram,m_intr,17,18,london
52836,count_vectorizer_6_gram,bantur,17,17,equal
52837,count_vectorizer_6_gram,ntur_a,17,16,zwickau
52838,count_vectorizer_6_gram,i_et_c,17,16,zwickau
52839,count_vectorizer_6_gram,lapide,17,27,london
52840,count_vectorizer_6_gram,_bethl,17,15,zwickau
52841,count_vectorizer_6_gram,ethlee,17,14,zwickau
52842,count_vectorizer_6_gram,thleem,17,14,zwickau
52843,count_vectorizer_6_gram,_in_pr,17,14,zwickau
52844,count_vectorizer_6_gram,presen,17,19,london
52845,count_vectorizer_6_gram,_syon_,17,28,london
52846,count_vectorizer_6_gram,_et_sa,17,20,london
52847,count_vectorizer_6_gram,m_in_c,17,17,equal
52848,count_vectorizer_6_gram,_deuot,17,22,london
52849,count_vectorizer_6_gram,_maior,17,17,equal
52850,count_vectorizer_6_gram,a_ubi_,17,11,zwickau
52851,count_vectorizer_6_gram,um_sed,17,19,london
52852,count_vectorizer_6_gram,iacob_,17,12,zwickau
52853,count_vectorizer_6_gram,tus_et,17,16,zwickau
52854,count_vectorizer_6_gram,dibus_,17,16,zwickau
52855,count_vectorizer_6_gram,_dispo,17,21,london
52856,count_vectorizer_6_gram,iones_,17,18,london
52857,count_vectorizer_6_gram,auit_e,17,16,zwickau
52858,count_vectorizer_6_gram,_totam,17,24,london
52859,count_vectorizer_6_gram,totam_,17,24,london
52860,count_vectorizer_6_gram,e_qui_,17,21,london
52861,count_vectorizer_6_gram,_non_s,17,18,london
52862,count_vectorizer_6_gram,_et_pl,17,18,london
52863,count_vectorizer_6_gram,et_plu,17,14,zwickau
52864,count_vectorizer_6_gram,t_plur,17,16,zwickau
52865,count_vectorizer_6_gram,uod_in,17,19,london
52866,count_vectorizer_6_gram,_in_me,17,18,london
52867,count_vectorizer_6_gram,_quart,17,18,london
52868,count_vectorizer_6_gram,quod_t,17,15,zwickau
52869,count_vectorizer_6_gram,m_sanc,17,20,london
52870,count_vectorizer_6_gram,m_dici,17,24,london
52871,count_vectorizer_6_gram,um_que,17,12,zwickau
52872,count_vectorizer_6_gram,_phili,17,28,london
52873,count_vectorizer_6_gram,sunt_s,17,15,zwickau
52874,count_vectorizer_6_gram,austro,17,17,equal
52875,count_vectorizer_6_gram,_arabi,17,20,london
52876,count_vectorizer_6_gram,uitus_,17,16,zwickau
52877,count_vectorizer_6_gram,itur_s,17,13,zwickau
52878,count_vectorizer_6_gram,atur_e,17,18,london
52879,count_vectorizer_6_gram,magnum,17,24,london
52880,count_vectorizer_6_gram,sunt_c,17,19,london
52881,count_vectorizer_6_gram,_arach,17,11,zwickau
52882,count_vectorizer_6_gram,_filio,17,16,zwickau
52883,count_vectorizer_6_gram,damasc,17,15,zwickau
52884,count_vectorizer_6_gram,_item_,17,14,zwickau
52885,count_vectorizer_6_gram,ant_in,17,16,zwickau
52886,count_vectorizer_6_gram,_tantu,17,19,london
52887,count_vectorizer_6_gram,r_mont,17,12,zwickau
52888,count_vectorizer_6_gram,ntur_i,17,19,london
52889,count_vectorizer_6_gram,iente_,17,19,london
52890,count_vectorizer_6_gram,ta_ciu,17,13,zwickau
52891,count_vectorizer_6_gram,_dieta,17,20,london
52892,count_vectorizer_6_gram,currit,17,11,zwickau
52893,count_vectorizer_6_gram,contin,17,25,london
52894,count_vectorizer_6_gram,e_beth,17,19,london
52895,count_vectorizer_6_gram,_in_re,17,17,equal
52896,count_vectorizer_6_gram,auerun,17,18,london
52897,count_vectorizer_6_gram,eritat,17,18,london
52898,count_vectorizer_6_gram,ant_qu,17,11,zwickau
52899,count_vectorizer_6_gram,am_fui,17,9,zwickau
52900,count_vectorizer_6_gram,rimum_,17,13,zwickau
52901,count_vectorizer_6_gram,igitur,17,23,london
52902,count_vectorizer_6_gram,_eiusd,17,16,zwickau
52903,count_vectorizer_6_gram,eiusde,17,16,zwickau
52904,count_vectorizer_6_gram,iusdem,17,16,zwickau
52905,count_vectorizer_6_gram,usdem_,17,16,zwickau
52906,count_vectorizer_6_gram,cerdot,17,19,london
52907,count_vectorizer_6_gram,a_uero,17,15,zwickau
52908,count_vectorizer_6_gram,ius_et,17,23,london
52909,count_vectorizer_6_gram,a_et_d,17,19,london
52910,count_vectorizer_6_gram,et_sun,17,16,zwickau
52911,count_vectorizer_6_gram,d_est_,17,16,zwickau
52912,count_vectorizer_6_gram,icud_d,17,1,zwickau
52913,count_vectorizer_6_gram,_camel,17,14,zwickau
52914,count_vectorizer_6_gram,ibus_d,17,24,london
52915,count_vectorizer_6_gram,stris_,17,13,zwickau
52916,count_vectorizer_6_gram,_colli,17,17,equal
52917,count_vectorizer_6_gram,de_per,17,13,zwickau
52918,count_vectorizer_6_gram,is_dic,17,26,london
52919,count_vectorizer_6_gram,_in_co,17,19,london
52920,count_vectorizer_6_gram,_poste,17,18,london
52921,count_vectorizer_6_gram,o_est_,17,20,london
52922,count_vectorizer_6_gram,unt_ib,17,19,london
52923,count_vectorizer_6_gram,quod_s,17,25,london
52924,count_vectorizer_6_gram,ipsum_,17,18,london
52925,count_vectorizer_6_gram,cedit_,17,20,london
52926,count_vectorizer_6_gram,uia_qu,17,19,london
52927,count_vectorizer_6_gram,xerunt,17,16,zwickau
52928,count_vectorizer_6_gram,tum_qu,17,24,london
52929,count_vectorizer_6_gram,tus_in,17,19,london
52930,count_vectorizer_6_gram,milia_,17,18,london
52931,count_vectorizer_6_gram,circui,17,20,london
52932,count_vectorizer_6_gram,_et_am,17,23,london
52933,count_vectorizer_6_gram,_spelu,17,18,london
52934,count_vectorizer_6_gram,n_late,17,15,zwickau
52935,count_vectorizer_6_gram,_ad_1_,17,15,zwickau
52936,count_vectorizer_6_gram,_opidu,17,4,zwickau
52937,count_vectorizer_6_gram,opidum,17,4,zwickau
52938,count_vectorizer_6_gram,t_sepu,17,20,london
52939,count_vectorizer_6_gram,o_temp,17,24,london
52940,count_vectorizer_6_gram,e_cum_,17,19,london
52941,count_vectorizer_6_gram,pede_m,17,13,zwickau
52942,count_vectorizer_6_gram,ede_mo,17,13,zwickau
52943,count_vectorizer_6_gram,ortus_,17,17,equal
52944,count_vectorizer_6_gram,loco_i,17,26,london
52945,count_vectorizer_6_gram,_cum_i,17,16,zwickau
52946,count_vectorizer_6_gram,m_ibi_,17,21,london
52947,count_vectorizer_6_gram,tem_ce,17,16,zwickau
52948,count_vectorizer_6_gram,atores,17,19,london
52949,count_vectorizer_6_gram,ucit_i,17,15,zwickau
52950,count_vectorizer_6_gram,_infer,17,17,equal
52951,count_vectorizer_6_gram,acium_,17,21,london
52952,count_vectorizer_6_gram,_syloe,17,16,zwickau
52953,count_vectorizer_6_gram,script,16,19,london
52954,count_vectorizer_6_gram,um_int,16,17,london
52955,count_vectorizer_6_gram,ancta_,16,18,london
52956,count_vectorizer_6_gram,hleem_,16,13,zwickau
52957,count_vectorizer_6_gram,orum_a,16,17,london
52958,count_vectorizer_6_gram,illis_,16,16,equal
52959,count_vectorizer_6_gram,_monac,16,16,equal
52960,count_vectorizer_6_gram,monach,16,16,equal
52961,count_vectorizer_6_gram,_steti,16,17,london
52962,count_vectorizer_6_gram,m_sarr,16,12,zwickau
52963,count_vectorizer_6_gram,omine_,16,20,london
52964,count_vectorizer_6_gram,atione,16,22,london
52965,count_vectorizer_6_gram,m_et_t,16,13,zwickau
52966,count_vectorizer_6_gram,m_inte,16,18,london
52967,count_vectorizer_6_gram,rentem,16,21,london
52968,count_vectorizer_6_gram,tem_qu,16,17,london
52969,count_vectorizer_6_gram,_licet,16,16,equal
52970,count_vectorizer_6_gram,montan,16,18,london
52971,count_vectorizer_6_gram,_popul,16,15,zwickau
52972,count_vectorizer_6_gram,nt_de_,16,13,zwickau
52973,count_vectorizer_6_gram,atibus,16,13,zwickau
52974,count_vectorizer_6_gram,s_et_l,16,17,london
52975,count_vectorizer_6_gram,et_per,16,16,equal
52976,count_vectorizer_6_gram,enter_,16,19,london
52977,count_vectorizer_6_gram,posset,16,12,zwickau
52978,count_vectorizer_6_gram,osset_,16,12,zwickau
52979,count_vectorizer_6_gram,itudo_,16,17,london
52980,count_vectorizer_6_gram,dispos,16,20,london
52981,count_vectorizer_6_gram,isposi,16,20,london
52982,count_vectorizer_6_gram,t_inte,16,24,london
52983,count_vectorizer_6_gram,t_domi,16,14,zwickau
52984,count_vectorizer_6_gram,ad_mar,16,26,london
52985,count_vectorizer_6_gram,t_ab_i,16,14,zwickau
52986,count_vectorizer_6_gram,_israe,16,30,london
52987,count_vectorizer_6_gram,israel,16,30,london
52988,count_vectorizer_6_gram,srael_,16,26,london
52989,count_vectorizer_6_gram,_et_be,16,18,london
52990,count_vectorizer_6_gram,philis,16,16,equal
52991,count_vectorizer_6_gram,hilist,16,16,equal
52992,count_vectorizer_6_gram,erat_p,16,18,london
52993,count_vectorizer_6_gram,luuium,16,16,equal
52994,count_vectorizer_6_gram,uuium_,16,15,zwickau
52995,count_vectorizer_6_gram,_prima,16,13,zwickau
52996,count_vectorizer_6_gram,_aquas,16,19,london
52997,count_vectorizer_6_gram,aquas_,16,19,london
52998,count_vectorizer_6_gram,iungit,16,13,zwickau
52999,count_vectorizer_6_gram,_coniu,16,16,equal
53000,count_vectorizer_6_gram,st_ciu,16,22,london
53001,count_vectorizer_6_gram,tiquit,16,15,zwickau
53002,count_vectorizer_6_gram,_in_ui,16,17,london
53003,count_vectorizer_6_gram,_exten,16,19,london
53004,count_vectorizer_6_gram,extend,16,19,london
53005,count_vectorizer_6_gram,rum_di,16,16,equal
53006,count_vectorizer_6_gram,ab_ori,16,15,zwickau
53007,count_vectorizer_6_gram,qui_di,16,10,zwickau
53008,count_vectorizer_6_gram,uperio,16,16,equal
53009,count_vectorizer_6_gram,perior,16,16,equal
53010,count_vectorizer_6_gram,interf,16,18,london
53011,count_vectorizer_6_gram,urrit_,16,11,zwickau
53012,count_vectorizer_6_gram,mortuu,16,22,london
53013,count_vectorizer_6_gram,at_ab_,16,14,zwickau
53014,count_vectorizer_6_gram,_cesar,16,16,equal
53015,count_vectorizer_6_gram,d_dici,16,6,zwickau
53016,count_vectorizer_6_gram,s_fili,16,11,zwickau
53017,count_vectorizer_6_gram,ra_ill,16,9,zwickau
53018,count_vectorizer_6_gram,_uerit,16,16,equal
53019,count_vectorizer_6_gram,uerita,16,16,equal
53020,count_vectorizer_6_gram,_dimid,16,25,london
53021,count_vectorizer_6_gram,dimidi,16,25,london
53022,count_vectorizer_6_gram,strali,16,19,london
53023,count_vectorizer_6_gram,ra_mar,16,20,london
53024,count_vectorizer_6_gram,e_ad_c,16,13,zwickau
53025,count_vectorizer_6_gram,bilis_,16,20,london
53026,count_vectorizer_6_gram,adiace,16,17,london
53027,count_vectorizer_6_gram,_fueri,16,20,london
53028,count_vectorizer_6_gram,uerit_,16,20,london
53029,count_vectorizer_6_gram,uod_di,16,15,zwickau
53030,count_vectorizer_6_gram,_ubi_i,16,16,equal
53031,count_vectorizer_6_gram,dinem_,16,26,london
53032,count_vectorizer_6_gram,st_mon,16,19,london
53033,count_vectorizer_6_gram,cud_di,16,1,zwickau
53034,count_vectorizer_6_gram,ud_dic,16,1,zwickau
53035,count_vectorizer_6_gram,fructu,16,18,london
53036,count_vectorizer_6_gram,tis_qu,16,13,zwickau
53037,count_vectorizer_6_gram,m_inde,16,13,zwickau
53038,count_vectorizer_6_gram,ad_dex,16,15,zwickau
53039,count_vectorizer_6_gram,d_dext,16,15,zwickau
53040,count_vectorizer_6_gram,is_ad_,16,14,zwickau
53041,count_vectorizer_6_gram,de_in_,16,19,london
53042,count_vectorizer_6_gram,ad_1_l,16,15,zwickau
53043,count_vectorizer_6_gram,d_1_le,16,15,zwickau
53044,count_vectorizer_6_gram,unt_co,16,16,equal
53045,count_vectorizer_6_gram,us_ubi,16,18,london
53046,count_vectorizer_6_gram,_capel,16,19,london
53047,count_vectorizer_6_gram,fuisse,16,29,london
53048,count_vectorizer_6_gram,m_domi,16,16,equal
53049,count_vectorizer_6_gram,_penit,16,15,zwickau
53050,count_vectorizer_6_gram,elunca,16,17,london
53051,count_vectorizer_6_gram,m_in_t,16,10,zwickau
53052,count_vectorizer_6_gram,s_cum_,16,19,london
53053,count_vectorizer_6_gram,at_de_,16,15,zwickau
53054,count_vectorizer_6_gram,et_sep,16,15,zwickau
53055,count_vectorizer_6_gram,difici,16,14,zwickau
53056,count_vectorizer_6_gram,e_in_q,16,26,london
53057,count_vectorizer_6_gram,oniam_,16,15,zwickau
53058,count_vectorizer_6_gram,_per_m,16,20,london
53059,count_vectorizer_6_gram,cenden,16,17,london
53060,count_vectorizer_6_gram,_faciu,16,14,zwickau
53061,count_vectorizer_6_gram,faciun,16,14,zwickau
53062,count_vectorizer_6_gram,aciunt,16,14,zwickau
53063,count_vectorizer_6_gram,um_ubi,16,21,london
53064,count_vectorizer_6_gram,t_sed_,16,15,zwickau
53065,count_vectorizer_6_gram,effray,16,24,london
53066,count_vectorizer_6_gram,ffraym,16,24,london
53067,count_vectorizer_6_gram,edron_,16,18,london
53068,count_vectorizer_6_gram,e_sanc,15,15,equal
53069,count_vectorizer_6_gram,sancte,15,14,zwickau
53070,count_vectorizer_6_gram,t_dici,15,36,london
53071,count_vectorizer_6_gram,s_mari,15,11,zwickau
53072,count_vectorizer_6_gram,iptum_,15,8,zwickau
53073,count_vectorizer_6_gram,rauit_,15,20,london
53074,count_vectorizer_6_gram,is_uid,15,18,london
53075,count_vectorizer_6_gram,t_in_s,15,17,london
53076,count_vectorizer_6_gram,_ibi_e,15,21,london
53077,count_vectorizer_6_gram,um_pro,15,18,london
53078,count_vectorizer_6_gram,na_et_,15,15,equal
53079,count_vectorizer_6_gram,rabili,15,11,zwickau
53080,count_vectorizer_6_gram,_apud_,15,8,zwickau
53081,count_vectorizer_6_gram,culis_,15,13,zwickau
53082,count_vectorizer_6_gram,_hiis_,15,18,london
53083,count_vectorizer_6_gram,m_in_p,15,13,zwickau
53084,count_vectorizer_6_gram,ntem_a,15,22,london
53085,count_vectorizer_6_gram,resent,15,14,zwickau
53086,count_vectorizer_6_gram,_iudic,15,19,london
53087,count_vectorizer_6_gram,_cruci,15,12,zwickau
53088,count_vectorizer_6_gram,_in_ha,15,17,london
53089,count_vectorizer_6_gram,_illis,15,14,zwickau
53090,count_vectorizer_6_gram,syria_,15,18,london
53091,count_vectorizer_6_gram,ri_et_,15,19,london
53092,count_vectorizer_6_gram,nis_qu,15,22,london
53093,count_vectorizer_6_gram,umque_,15,17,london
53094,count_vectorizer_6_gram,_bethe,15,21,london
53095,count_vectorizer_6_gram,bethel,15,19,london
53096,count_vectorizer_6_gram,ethel_,15,18,london
53097,count_vectorizer_6_gram,_que_p,15,14,zwickau
53098,count_vectorizer_6_gram,am_ad_,15,21,london
53099,count_vectorizer_6_gram,terum_,15,17,london
53100,count_vectorizer_6_gram,_monta,15,18,london
53101,count_vectorizer_6_gram,_fratr,15,19,london
53102,count_vectorizer_6_gram,cere_p,15,18,london
53103,count_vectorizer_6_gram,bus_in,15,18,london
53104,count_vectorizer_6_gram,us_que,15,13,zwickau
53105,count_vectorizer_6_gram,ta_sun,15,17,london
53106,count_vectorizer_6_gram,dinis_,15,19,london
53107,count_vectorizer_6_gram,_satis,15,16,london
53108,count_vectorizer_6_gram,am_per,15,21,london
53109,count_vectorizer_6_gram,t_ab_a,15,13,zwickau
53110,count_vectorizer_6_gram,quod_u,15,17,london
53111,count_vectorizer_6_gram,montib,15,14,zwickau
53112,count_vectorizer_6_gram,_qui_i,15,16,london
53113,count_vectorizer_6_gram,identa,15,13,zwickau
53114,count_vectorizer_6_gram,dental,15,13,zwickau
53115,count_vectorizer_6_gram,_in_ip,15,14,zwickau
53116,count_vectorizer_6_gram,in_ips,15,14,zwickau
53117,count_vectorizer_6_gram,s_regi,15,13,zwickau
53118,count_vectorizer_6_gram,s_aute,15,21,london
53119,count_vectorizer_6_gram,t_etia,15,17,london
53120,count_vectorizer_6_gram,_medio,15,19,london
53121,count_vectorizer_6_gram,medio_,15,19,london
53122,count_vectorizer_6_gram,a_et_a,15,16,london
53123,count_vectorizer_6_gram,_iste_,15,50,london
53124,count_vectorizer_6_gram,i_et_i,15,13,zwickau
53125,count_vectorizer_6_gram,m_esse,15,22,london
53126,count_vectorizer_6_gram,ilisti,15,14,zwickau
53127,count_vectorizer_6_gram,s_inte,15,11,zwickau
53128,count_vectorizer_6_gram,_de_mo,15,18,london
53129,count_vectorizer_6_gram,fluuiu,15,19,london
53130,count_vectorizer_6_gram,_ab_au,15,15,equal
53131,count_vectorizer_6_gram,ab_aus,15,15,equal
53132,count_vectorizer_6_gram,b_aust,15,15,equal
53133,count_vectorizer_6_gram,ustro_,15,17,london
53134,count_vectorizer_6_gram,ngitur,15,14,zwickau
53135,count_vectorizer_6_gram,et_ill,15,8,zwickau
53136,count_vectorizer_6_gram,_que_a,15,13,zwickau
53137,count_vectorizer_6_gram,iquitu,15,15,equal
53138,count_vectorizer_6_gram,quitus,15,15,equal
53139,count_vectorizer_6_gram,ecunda,15,17,london
53140,count_vectorizer_6_gram,ermina,15,16,london
53141,count_vectorizer_6_gram,a_cum_,15,18,london
53142,count_vectorizer_6_gram,m_magn,15,19,london
53143,count_vectorizer_6_gram,_et_ex,15,16,london
53144,count_vectorizer_6_gram,_sub_m,15,21,london
53145,count_vectorizer_6_gram,tripol,15,12,zwickau
53146,count_vectorizer_6_gram,ripoli,15,12,zwickau
53147,count_vectorizer_6_gram,itur_d,15,19,london
53148,count_vectorizer_6_gram,us_mon,15,13,zwickau
53149,count_vectorizer_6_gram,_extra,15,18,london
53150,count_vectorizer_6_gram,tantum,15,18,london
53151,count_vectorizer_6_gram,s_supr,15,18,london
53152,count_vectorizer_6_gram,eriori,15,11,zwickau
53153,count_vectorizer_6_gram,tiam_i,15,18,london
53154,count_vectorizer_6_gram,b_orie,15,15,equal
53155,count_vectorizer_6_gram,idem_e,15,19,london
53156,count_vectorizer_6_gram,t_mare,15,18,london
53157,count_vectorizer_6_gram,a_habe,15,11,zwickau
53158,count_vectorizer_6_gram,cesare,15,15,equal
53159,count_vectorizer_6_gram,esarea,15,15,equal
53160,count_vectorizer_6_gram,alilea,15,12,zwickau
53161,count_vectorizer_6_gram,rra_il,15,8,zwickau
53162,count_vectorizer_6_gram,_campu,15,17,london
53163,count_vectorizer_6_gram,s_magn,15,13,zwickau
53164,count_vectorizer_6_gram,iam_qu,15,13,zwickau
53165,count_vectorizer_6_gram,lis_qu,15,12,zwickau
53166,count_vectorizer_6_gram,an_et_,15,6,zwickau
53167,count_vectorizer_6_gram,_in_pa,15,18,london
53168,count_vectorizer_6_gram,nem_in,15,20,london
53169,count_vectorizer_6_gram,_adiac,15,17,london
53170,count_vectorizer_6_gram,um_uer,15,12,zwickau
53171,count_vectorizer_6_gram,us_ill,15,12,zwickau
53172,count_vectorizer_6_gram,_ad_3_,15,9,zwickau
53173,count_vectorizer_6_gram,ad_3_l,15,9,zwickau
53174,count_vectorizer_6_gram,d_3_le,15,8,zwickau
53175,count_vectorizer_6_gram,as_in_,15,17,london
53176,count_vectorizer_6_gram,udinem,15,26,london
53177,count_vectorizer_6_gram,n_lati,15,14,zwickau
53178,count_vectorizer_6_gram,_uiam_,15,22,london
53179,count_vectorizer_6_gram,ur_quo,15,16,london
53180,count_vectorizer_6_gram,nde_pe,15,12,zwickau
53181,count_vectorizer_6_gram,_per_a,15,16,london
53182,count_vectorizer_6_gram,planic,15,17,london
53183,count_vectorizer_6_gram,lanici,15,17,london
53184,count_vectorizer_6_gram,tem_de,15,12,zwickau
53185,count_vectorizer_6_gram,fuit_a,15,17,london
53186,count_vectorizer_6_gram,_est_n,15,14,zwickau
53187,count_vectorizer_6_gram,ti_sun,15,20,london
53188,count_vectorizer_6_gram,_maxim,15,20,london
53189,count_vectorizer_6_gram,pulcra,15,4,zwickau
53190,count_vectorizer_6_gram,idem_i,15,20,london
53191,count_vectorizer_6_gram,_ipsum,15,17,london
53192,count_vectorizer_6_gram,_uenit,15,18,london
53193,count_vectorizer_6_gram,_ruine,15,19,london
53194,count_vectorizer_6_gram,ruine_,15,19,london
53195,count_vectorizer_6_gram,_fuiss,15,28,london
53196,count_vectorizer_6_gram,_magni,15,21,london
53197,count_vectorizer_6_gram,s_uald,15,26,london
53198,count_vectorizer_6_gram,st_sup,15,22,london
53199,count_vectorizer_6_gram,uinum_,15,11,zwickau
53200,count_vectorizer_6_gram,_delic,15,11,zwickau
53201,count_vectorizer_6_gram,issimu,15,12,zwickau
53202,count_vectorizer_6_gram,_uia_q,15,17,london
53203,count_vectorizer_6_gram,t_locu,15,30,london
53204,count_vectorizer_6_gram,t_supe,15,17,london
53205,count_vectorizer_6_gram,s_et_m,15,25,london
53206,count_vectorizer_6_gram,ircuit,15,16,london
53207,count_vectorizer_6_gram,us_ual,15,17,london
53208,count_vectorizer_6_gram,t_iuxt,15,16,london
53209,count_vectorizer_6_gram,m_fili,15,15,equal
53210,count_vectorizer_6_gram,_nimis,15,16,london
53211,count_vectorizer_6_gram,_in_ua,15,20,london
53212,count_vectorizer_6_gram,in_ual,15,20,london
53213,count_vectorizer_6_gram,onge_a,15,20,london
53214,count_vectorizer_6_gram,stram_,15,22,london
53215,count_vectorizer_6_gram,ermon_,15,20,london
53216,count_vectorizer_6_gram,_nauig,15,19,london
53217,count_vectorizer_6_gram,nauiga,15,19,london
53218,count_vectorizer_6_gram,s_quia,15,14,zwickau
53219,count_vectorizer_6_gram,latus_,15,11,zwickau
53220,count_vectorizer_6_gram,a_dict,15,15,equal
53221,count_vectorizer_6_gram,em_ced,15,16,london
53222,count_vectorizer_6_gram,egipto,15,13,zwickau
53223,count_vectorizer_6_gram,gipto_,15,13,zwickau
53224,count_vectorizer_6_gram,fraym_,15,23,london
53225,count_vectorizer_6_gram,_in_ie,15,16,london
53226,count_vectorizer_6_gram,syloe_,15,16,london
53227,count_vectorizer_6_gram,ncipit,14,16,london
53228,count_vectorizer_6_gram,intrau,14,15,london
53229,count_vectorizer_6_gram,et_et_,14,11,zwickau
53230,count_vectorizer_6_gram,tum_in,14,21,london
53231,count_vectorizer_6_gram,m_quam,14,14,equal
53232,count_vectorizer_6_gram,t_eccl,14,16,london
53233,count_vectorizer_6_gram,m_quia,14,11,zwickau
53234,count_vectorizer_6_gram,archa_,14,12,zwickau
53235,count_vectorizer_6_gram,m_et_p,14,25,london
53236,count_vectorizer_6_gram,t_lapi,14,17,london
53237,count_vectorizer_6_gram,m_in_e,14,22,london
53238,count_vectorizer_6_gram,_in_eo,14,19,london
53239,count_vectorizer_6_gram,_mulie,14,15,london
53240,count_vectorizer_6_gram,mulier,14,15,london
53241,count_vectorizer_6_gram,em_con,14,13,zwickau
53242,count_vectorizer_6_gram,iam_in,14,16,london
53243,count_vectorizer_6_gram,_que_u,14,13,zwickau
53244,count_vectorizer_6_gram,t_non_,14,14,equal
53245,count_vectorizer_6_gram,at_et_,14,8,zwickau
53246,count_vectorizer_6_gram,uum_et,14,14,equal
53247,count_vectorizer_6_gram,sionis,14,18,london
53248,count_vectorizer_6_gram,m_omni,14,14,equal
53249,count_vectorizer_6_gram,rum_ad,14,18,london
53250,count_vectorizer_6_gram,in_hac,14,16,london
53251,count_vectorizer_6_gram,n_hac_,14,16,london
53252,count_vectorizer_6_gram,_plus_,14,9,zwickau
53253,count_vectorizer_6_gram,_ueter,14,13,zwickau
53254,count_vectorizer_6_gram,_patri,14,15,london
53255,count_vectorizer_6_gram,_capit,14,14,equal
53256,count_vectorizer_6_gram,m_ueni,14,22,london
53257,count_vectorizer_6_gram,actum_,14,18,london
53258,count_vectorizer_6_gram,s_prop,14,17,london
53259,count_vectorizer_6_gram,sunt_d,14,15,london
53260,count_vectorizer_6_gram,m_in_q,14,19,london
53261,count_vectorizer_6_gram,is_eiu,14,14,equal
53262,count_vectorizer_6_gram,orum_d,14,16,london
53263,count_vectorizer_6_gram,_ipsam,14,15,london
53264,count_vectorizer_6_gram,ipsam_,14,15,london
53265,count_vectorizer_6_gram,us_fui,14,23,london
53266,count_vectorizer_6_gram,m_etia,14,16,london
53267,count_vectorizer_6_gram,sposit,14,19,london
53268,count_vectorizer_6_gram,s_uidi,14,17,london
53269,count_vectorizer_6_gram,s_in_m,14,19,london
53270,count_vectorizer_6_gram,bus_qu,14,14,equal
53271,count_vectorizer_6_gram,_quos_,14,12,zwickau
53272,count_vectorizer_6_gram,et_int,14,15,london
53273,count_vectorizer_6_gram,m_et_m,14,19,london
53274,count_vectorizer_6_gram,est_et,14,13,zwickau
53275,count_vectorizer_6_gram,e_occi,14,10,zwickau
53276,count_vectorizer_6_gram,_solda,14,16,london
53277,count_vectorizer_6_gram,soldan,14,16,london
53278,count_vectorizer_6_gram,erra_s,14,15,london
53279,count_vectorizer_6_gram,sa_et_,14,6,zwickau
53280,count_vectorizer_6_gram,trum_a,14,16,london
53281,count_vectorizer_6_gram,od_in_,14,18,london
53282,count_vectorizer_6_gram,_modo_,14,16,london
53283,count_vectorizer_6_gram,e_et_a,14,17,london
53284,count_vectorizer_6_gram,rtibus,14,17,london
53285,count_vectorizer_6_gram,li_et_,14,16,london
53286,count_vectorizer_6_gram,itus_e,14,21,london
53287,count_vectorizer_6_gram,_esset,14,16,london
53288,count_vectorizer_6_gram,utem_i,14,17,london
53289,count_vectorizer_6_gram,arte_a,14,12,zwickau
53290,count_vectorizer_6_gram,e_quia,14,12,zwickau
53291,count_vectorizer_6_gram,_et_er,14,17,london
53292,count_vectorizer_6_gram,nota_q,14,12,zwickau
53293,count_vectorizer_6_gram,ota_qu,14,13,zwickau
53294,count_vectorizer_6_gram,ium_et,14,11,zwickau
53295,count_vectorizer_6_gram,ungitu,14,12,zwickau
53296,count_vectorizer_6_gram,coniun,14,16,london
53297,count_vectorizer_6_gram,lonia_,14,14,equal
53298,count_vectorizer_6_gram,a_usqu,14,10,zwickau
53299,count_vectorizer_6_gram,_suis_,14,18,london
53300,count_vectorizer_6_gram,t_hec_,14,13,zwickau
53301,count_vectorizer_6_gram,ohanne,14,14,equal
53302,count_vectorizer_6_gram,e_ad_p,14,13,zwickau
53303,count_vectorizer_6_gram,m_siue,14,8,zwickau
53304,count_vectorizer_6_gram,sub_mo,14,20,london
53305,count_vectorizer_6_gram,ub_mon,14,20,london
53306,count_vectorizer_6_gram,b_mont,14,20,london
53307,count_vectorizer_6_gram,_pereg,14,16,london
53308,count_vectorizer_6_gram,peregr,14,16,london
53309,count_vectorizer_6_gram,eregri,14,16,london
53310,count_vectorizer_6_gram,regrin,14,16,london
53311,count_vectorizer_6_gram,caphar,14,10,zwickau
53312,count_vectorizer_6_gram,apharn,14,10,zwickau
53313,count_vectorizer_6_gram,im_in_,14,18,london
53314,count_vectorizer_6_gram,am_con,14,27,london
53315,count_vectorizer_6_gram,t_et_i,14,12,zwickau
53316,count_vectorizer_6_gram,dietas,14,17,london
53317,count_vectorizer_6_gram,ietas_,14,17,london
53318,count_vectorizer_6_gram,e_uero,14,19,london
53319,count_vectorizer_6_gram,se_et_,14,20,london
53320,count_vectorizer_6_gram,e_et_p,14,17,london
53321,count_vectorizer_6_gram,osephu,14,20,london
53322,count_vectorizer_6_gram,is_pro,14,8,zwickau
53323,count_vectorizer_6_gram,dendo_,14,19,london
53324,count_vectorizer_6_gram,o_cont,14,21,london
53325,count_vectorizer_6_gram,_occur,14,12,zwickau
