original_word,variants,variants_count
oppidi,"[('oppido', 1), ('oppidis', 1)]",2
palium,"[('talium', 1), ('alium', 1)]",2
anne,"[('anno', 1), ('anni', 1), ('canne', 1), ('ane', 1), ('ante', 1)]",5
eleuterus,"[('eleuterum', 1)]",1
gion,"[('sion', 1)]",1
lemones,"[('leones', 1)]",1
iudee,"[('iudei', 1), ('iude', 1), ('iudea', 1)]",3
canalem,"[('canales', 1)]",1
essem,"[('esse', 1), ('esset', 1)]",2
iuditiariam,"[('iuditiaria', 1)]",1
diospoli,"[('diospolim', 1)]",1
anterado,"[('anteradi', 1)]",1
dulcis,"[('dulces', 1)]",1
mare,"[('matre', 1), ('mire', 1), ('marte', 1), ('amare', 1), ('mane', 1), ('marie', 1), ('mari', 1)]",7
asino,"[('asimo', 1)]",1
capite,"[('capiti', 1), ('capita', 1)]",2
deducit,"[('deducat', 1)]",1
estimare,"[('estimari', 1)]",1
colectus,"[('colectis', 1), ('colectum', 1)]",2
peiores,"[('priores', 1)]",1
turres,"[('turris', 1), ('turre', 1), ('turrem', 1)]",3
carmeleon,"[('carmelion', 1)]",1
sita,"[('uita', 1), ('situ', 1), ('sit', 1), ('ita', 1), ('siti', 1), ('site', 1)]",6
recedente,"[('precedente', 1), ('recedentes', 1)]",2
gulfus,"[('gulfum', 1)]",1
cereis,"[('ereis', 1)]",1
modum,"[('nodum', 1), ('rodum', 1), ('motum', 1)]",3
aureus,"[('aureum', 1), ('aureis', 1)]",2
salutem,"[('saltem', 1)]",1
ptolomaida,"[('ptolomaide', 1)]",1
perdet,"[('pendet', 1)]",1
ptolomaidem,"[('ptolomaide', 1)]",1
ipsius,"[('ipsis', 1)]",1
delte,"[('delta', 1)]",1
linguis,"[('pinguis', 1)]",1
romane,"[('romani', 1), ('romana', 1)]",2
ecce,"[('ecc', 1)]",1
honorem,"[('honore', 1)]",1
sepes,"[('sepe', 1), ('seper', 1), ('senes', 1), ('sepet', 1), ('sedes', 1)]",5
necesse,"[('neccesse', 1)]",1
lignis,"[('ignis', 1)]",1
grece,"[('greci', 1)]",1
ioram,"[('doram', 1), ('coram', 1), ('horam', 1)]",3
iturea,"[('ituree', 1), ('ituream', 1)]",2
orientale,"[('orientalem', 1), ('orientali', 1)]",2
miserat,"[('miserant', 1)]",1
duces,"[('dulces', 1), ('ducet', 1), ('nuces', 1)]",3
uuis,"[('suis', 1), ('quis', 1)]",2
quadratum,"[('quadratus', 1)]",1
firmo,"[('firma', 1)]",1
lapidem,"[('lapideam', 1), ('lapidum', 1), ('lapide', 1), ('lapides', 1)]",4
aquarum,"[('quarum', 1)]",1
precelit,"[('precedit', 1), ('precepit', 1)]",2
aliquos,"[('aliquod', 1), ('aliquo', 1), ('aliquis', 1), ('aliquas', 1)]",4
maceronta,"[('macerunta', 1)]",1
bolonas,"[('belonas', 1)]",1
plures,"[('pluries', 1)]",1
nuces,"[('duces', 1)]",1
principem,"[('principes', 1)]",1
concaue,"[('concaua', 1)]",1
romanos,"[('romanis', 1)]",1
mansione,"[('mansionem', 1)]",1
propetam,"[('propeta', 1), ('propetas', 1), ('propetiam', 1)]",3
directa,"[('directam', 1), ('directe', 1), ('dilecta', 1)]",3
uulgus,"[('uulnus', 1)]",1
betsamis,"[('betsames', 1)]",1
dimidium,"[('dimidiam', 1)]",1
impressionem,"[('impressiones', 1)]",1
furto,"[('furta', 1)]",1
introitum,"[('introitus', 1)]",1
petrus,"[('petrum', 1)]",1
boias,"[('bonas', 1)]",1
nota,"[('nata', 1), ('nona', 1), ('noua', 1), ('tota', 1), ('note', 1)]",5
regna,"[('regno', 1), ('regia', 1), ('regina', 1), ('regni', 1)]",4
malatam,"[('malotam', 1)]",1
lignum,"[('signum', 1)]",1
morabatur,"[('morabantur', 1)]",1
totus,"[('totum', 1), ('tutus', 1), ('notus', 1), ('motus', 1)]",4
mala,"[('mali', 1)]",1
autint,"[('autent', 1), ('autit', 1)]",2
rages,"[('reges', 1)]",1
uico,"[('uicos', 1), ('uice', 1), ('uino', 1), ('dico', 1)]",4
aliquod,"[('aliquid', 1), ('aliquos', 1), ('aliquo', 1)]",3
supponens,"[('subponens', 1)]",1
iacobi,"[('iacob', 1)]",1
iuda,"[('iudas', 1), ('iura', 1), ('iude', 1), ('iudea', 1), ('nuda', 1)]",5
uini,"[('ueni', 1), ('uidi', 1), ('uina', 1), ('uiti', 1), ('uiri', 1), ('uiui', 1), ('uino', 1)]",7
planicie,"[('planicies', 1), ('planiciem', 1)]",2
quarum,"[('aquarum', 1), ('duarum', 1), ('quorum', 1)]",3
regis,"[('regia', 1), ('regio', 1), ('gregis', 1), ('legis', 1), ('regi', 1), ('regnis', 1), ('regie', 1), ('reges', 1)]",8
uilas,"[('uilis', 1), ('ilas', 1), ('uilam', 1), ('uila', 1)]",4
colunt,"[('uolunt', 1), ('tolunt', 1)]",2
marie,"[('maria', 1), ('marte', 1), ('maris', 1), ('mare', 1), ('uarie', 1), ('mari', 1)]",6
eicit,"[('dicit', 1), ('uicit', 1)]",2
capela,"[('capelam', 1), ('capele', 1)]",2
arabice,"[('arabica', 1), ('arabie', 1)]",2
eueum,"[('eurum', 1), ('eteum', 1), ('eneum', 1)]",3
ascensa,"[('ascensu', 1)]",1
gregris,"[('gregis', 1)]",1
solitudine,"[('solitudines', 1)]",1
terminum,"[('terminus', 1)]",1
regnis,"[('regni', 1), ('regis', 1)]",2
accon,"[('ackon', 1), ('acon', 1)]",2
mecum,"[('mecam', 1), ('tecum', 1), ('secum', 1), ('meum', 1)]",4
directam,"[('directa', 1)]",1
deuotionem,"[('deuotione', 1)]",1
inaccessibilia,"[('inaccessibilis', 1)]",1
insignis,"[('insignia', 1)]",1
orientali,"[('orientalis', 1), ('orentali', 1), ('orientale', 1)]",3
acor,"[('asor', 1), ('acar', 1), ('acon', 1)]",3
nudo,"[('nulo', 1), ('nuda', 1)]",2
talis,"[('salis', 1), ('talia', 1), ('ualis', 1), ('palis', 1), ('tales', 1), ('malis', 1)]",6
possunt,"[('possint', 1), ('possent', 1)]",2
prouintias,"[('prouintia', 1)]",1
intraui,"[('intrauit', 1)]",1
eteum,"[('eueum', 1), ('eneum', 1)]",2
cede,"[('pede', 1), ('cedes', 1), ('cene', 1), ('cepe', 1)]",4
hominis,"[('dominis', 1), ('nominis', 1), ('homines', 1)]",3
palmas,"[('palma', 1), ('paleas', 1), ('palmam', 1), ('palmis', 1)]",4
mortuis,"[('mortuus', 1), ('mortui', 1)]",2
eufratem,"[('eufraten', 1), ('eufrate', 1)]",2
campum,"[('campus', 1)]",1
siros,"[('uiros', 1), ('siris', 1)]",2
puto,"[('puteo', 1), ('luto', 1)]",2
locuta,"[('locute', 1)]",1
bonas,"[('bona', 1), ('ionas', 1), ('lonas', 1), ('bonam', 1), ('bonus', 1), ('boias', 1), ('bonis', 1)]",7
sisaram,"[('sisara', 1)]",1
gute,"[('guta', 1), ('aute', 1)]",2
rarum,"[('parum', 1), ('farum', 1), ('rerum', 1), ('earum', 1)]",4
uice,"[('uite', 1), ('uile', 1), ('uie', 1), ('uico', 1)]",4
ouum,"[('nouum', 1), ('suum', 1)]",2
ergo,"[('ego', 1)]",1
homines,"[('hominis', 1), ('hominem', 1)]",2
quasdam,"[('quadam', 1), ('quamdam', 1), ('quosdam', 1), ('quandam', 1)]",4
quidem,"[('quidam', 1)]",1
alios,"[('aliis', 1), ('altos', 1), ('alius', 1), ('alias', 1), ('alio', 1)]",5
pauisse,"[('lauisse', 1)]",1
iapet,"[('iacet', 1)]",1
sacerdote,"[('sacerdotem', 1), ('sacerdotes', 1)]",2
ualem,"[('uale', 1), ('uales', 1), ('salem', 1)]",3
palam,"[('palmam', 1)]",1
tenet,"[('tenent', 1)]",1
gens,"[('gen', 1)]",1
radium,"[('aradium', 1)]",1
mateus,"[('mateum', 1)]",1
armenia,"[('armenie', 1), ('armeni', 1)]",2
fontes,"[('fontem', 1), ('fonte', 1), ('montes', 1), ('fontis', 1)]",4
quodam,"[('quadam', 1), ('quedam', 1), ('quosdam', 1), ('quoddam', 1), ('quidam', 1), ('quondam', 1)]",6
circuitum,"[('circuitu', 1), ('circitum', 1), ('circuitus', 1)]",3
cadit,"[('uadit', 1)]",1
dimissiora,"[('dimissior', 1)]",1
perside,"[('persida', 1)]",1
intrauit,"[('intraui', 1)]",1
habitabant,"[('habitabat', 1)]",1
expugnare,"[('expungnare', 1)]",1
uadat,"[('uadit', 1), ('uadam', 1)]",2
quibus,"[('auibus', 1), ('ouibus', 1)]",2
uendant,"[('ueniant', 1)]",1
erecta,"[('efecta', 1)]",1
ueri,"[('ueni', 1), ('uera', 1), ('pueri', 1), ('uero', 1), ('uiri', 1), ('uere', 1)]",6
cibi,"[('sibi', 1), ('ibi', 1)]",2
rebecca,"[('rebecce', 1)]",1
dimidiam,"[('dimidia', 1), ('dimidium', 1)]",2
cepe,"[('cene', 1), ('sepe', 1), ('cede', 1), ('cepei', 1)]",4
genere,"[('genero', 1), ('genera', 1), ('tenere', 1)]",3
altari,"[('altare', 1), ('altaris', 1), ('altaria', 1)]",3
horma,"[('hora', 1)]",1
sano,"[('sana', 1)]",1
feritatem,"[('ueritatem', 1)]",1
pialis,"[('palis', 1)]",1
malotam,"[('malatam', 1), ('malota', 1)]",2
multis,"[('multos', 1), ('multi', 1), ('multas', 1), ('multus', 1)]",4
ditributione,"[('distributione', 1)]",1
crucem,"[('cruce', 1), ('cruces', 1)]",2
sactus,"[('sanctus', 1), ('factus', 1), ('sectus', 1), ('iactus', 1), ('saltus', 1)]",5
pauci,"[('pauli', 1)]",1
amenitates,"[('amenitatem', 1), ('amenitate', 1)]",2
intra,"[('infra', 1), ('intrat', 1)]",2
regie,"[('regine', 1), ('regia', 1), ('regio', 1), ('rege', 1), ('regi', 1), ('regis', 1)]",6
paleas,"[('palmas', 1), ('paneas', 1)]",2
ipsum,"[('iesum', 1), ('ipsam', 1)]",2
messana,"[('messanam', 1)]",1
mirabilia,"[('mirabilis', 1)]",1
arboris,"[('arbores', 1)]",1
alteram,"[('altera', 1)]",1
ambe,"[('ambo', 1)]",1
betleem,"[('betlehem', 1)]",1
katedrali,"[('katediali', 1), ('katedralis', 1)]",2
tantam,"[('tantum', 1), ('tanta', 1)]",2
tribum,"[('tribu', 1), ('trium', 1), ('tribuum', 1), ('tribui', 1), ('tribus', 1)]",5
eidem,"[('idem', 1), ('fidem', 1), ('eadem', 1), ('eodem', 1), ('eisdem', 1)]",5
malota,"[('malotam', 1)]",1
piscine,"[('piscins', 1), ('piscina', 1)]",2
austri,"[('austro', 1)]",1
ferro,"[('ferre', 1), ('ferri', 1)]",2
sicen,"[('sicem', 1)]",1
septimanis,"[('septimanas', 1)]",1
regione,"[('regionem', 1), ('regine', 1), ('regiones', 1)]",3
uidentur,"[('uidetur', 1), ('uideantur', 1), ('uideatur', 1)]",3
magni,"[('magi', 1), ('magna', 1), ('magno', 1), ('magnis', 1), ('magne', 1)]",5
eisdem,"[('eiusdem', 1), ('easdem', 1), ('eidem', 1)]",3
celo,"[('cela', 1), ('melo', 1), ('celos', 1), ('celi', 1), ('belo', 1)]",5
sessiones,"[('sessionis', 1)]",1
tartaris,"[('tartari', 1)]",1
anatot,"[('anacot', 1)]",1
cause,"[('causa', 1), ('caute', 1), ('caude', 1)]",3
alio,"[('alia', 1), ('alto', 1), ('alie', 1), ('alii', 1), ('albo', 1), ('alios', 1)]",6
stetit,"[('steti', 1)]",1
eneum,"[('eneam', 1), ('eueum', 1), ('eteum', 1)]",3
altior,"[('altiori', 1)]",1
tabernaculis,"[('tabernaculi', 1)]",1
presentem,"[('presente', 1)]",1
aquis,"[('equis', 1), ('aquas', 1), ('quis', 1)]",3
descendentes,"[('descendentis', 1)]",1
prebens,"[('presens', 1)]",1
ipsarum,"[('ipsorum', 1)]",1
excelsum,"[('excelsus', 1)]",1
tertia,"[('tertio', 1), ('tertiam', 1)]",2
columpnam,"[('columpnas', 1)]",1
reges,"[('regem', 1), ('rege', 1), ('greges', 1), ('leges', 1), ('rages', 1), ('regis', 1)]",6
roab,"[('roob', 1), ('rohab', 1), ('moab', 1)]",3
nego,"[('nebo', 1), ('ego', 1)]",2
situs,"[('sitis', 1), ('situm', 1), ('litus', 1), ('sinus', 1), ('situ', 1)]",5
sinus,"[('sinum', 1), ('asinus', 1), ('sanus', 1), ('sinu', 1), ('situs', 1), ('sineus', 1), ('minus', 1)]",7
posset,"[('posse', 1), ('possit', 1), ('possent', 1), ('possem', 1)]",4
erem,"[('orem', 1), ('ere', 1), ('eram', 1), ('eret', 1), ('efrem', 1)]",5
accessum,"[('accessus', 1)]",1
anteradum,"[('anterodum', 1)]",1
accepit,"[('accedit', 1)]",1
occidente,"[('occidenti', 1), ('occidentem', 1)]",2
sumum,"[('fumum', 1), ('suum', 1), ('sumus', 1)]",3
generant,"[('uenerant', 1), ('generent', 1)]",2
magnitudinem,"[('magnitudine', 1)]",1
descendit,"[('descendi', 1)]",1
pascuosam,"[('pascuosa', 1)]",1
oblonga,"[('oblongo', 1)]",1
habiti,"[('habitu', 1)]",1
tirum,"[('tirus', 1), ('mirum', 1), ('girum', 1), ('tigrum', 1), ('uirum', 1), ('titum', 1)]",6
distat,"[('distet', 1), ('distant', 1)]",2
concaua,"[('concaue', 1), ('concauam', 1)]",2
dextera,"[('dextra', 1), ('dexteram', 1)]",2
missum,"[('missus', 1), ('missam', 1)]",2
etiopiam,"[('etiopia', 1)]",1
episcopis,"[('episcopus', 1), ('episcopos', 1), ('episcopi', 1)]",3
nauem,"[('naues', 1)]",1
uitrum,"[('uirum', 1)]",1
solatia,"[('solatio', 1)]",1
fons,"[('mons', 1)]",1
alter,"[('altera', 1), ('aliter', 1), ('alte', 1)]",3
omnis,"[('omni', 1), ('omnes', 1), ('omnia', 1)]",3
terminus,"[('terminos', 1), ('terminum', 1)]",2
motum,"[('totum', 1), ('mltum', 1), ('motu', 1), ('notum', 1), ('potum', 1), ('modum', 1), ('motus', 1), ('uotum', 1)]",8
monti,"[('fonti', 1), ('monte', 1), ('montis', 1)]",3
isaia,"[('isaias', 1), ('isaie', 1)]",2
dominio,"[('dominis', 1), ('domino', 1), ('domini', 1)]",3
sepulcro,"[('sepulcra', 1), ('sepulcri', 1)]",2
possiderunt,"[('possederunt', 1)]",1
naues,"[('nauis', 1), ('nauem', 1)]",2
coquitur,"[('loquitur', 1)]",1
fortissimos,"[('fortissimis', 1)]",1
nubia,"[('nubie', 1), ('nubiam', 1)]",2
tripolitano,"[('tripolitani', 1)]",1
substantia,"[('substantie', 1)]",1
secundum,"[('fecundum', 1), ('secundam', 1), ('secundu', 1)]",3
crescit,"[('arescit', 1)]",1
introitus,"[('introitum', 1)]",1
optimis,"[('optimus', 1)]",1
efluens,"[('fluens', 1)]",1
missus,"[('missas', 1), ('missum', 1)]",2
assur,"[('asser', 1)]",1
lineas,"[('uineas', 1), ('linea', 1), ('lineam', 1)]",3
iamnam,"[('iamniam', 1)]",1
castro,"[('castra', 1), ('castri', 1)]",2
riuo,"[('diuo', 1), ('riuos', 1)]",2
exempli,"[('exempla', 1)]",1
nulum,"[('nilum', 1), ('nulus', 1)]",2
ascendit,"[('ascendi', 1)]",1
occurrat,"[('occurrit', 1)]",1
petre,"[('petra', 1), ('patre', 1), ('petri', 1)]",3
poteris,"[('poterit', 1)]",1
ponere,"[('pondere', 1)]",1
sisara,"[('sisaram', 1)]",1
errant,"[('erant', 1)]",1
litore,"[('litere', 1), ('lictore', 1)]",2
dispositus,"[('dispositum', 1)]",1
manbre,"[('manbra', 1)]",1
cristus,"[('cristum', 1)]",1
circumdati,"[('circumdata', 1), ('circumdat', 1)]",2
directe,"[('directa', 1), ('dilecte', 1)]",2
uirorum,"[('sirorum', 1)]",1
solum,"[('colum', 1), ('solus', 1), ('solam', 1)]",3
passis,"[('passim', 1), ('passus', 1)]",2
mesopotamia,"[('mesopotamie', 1)]",1
munitus,"[('munitum', 1)]",1
subuertere,"[('subuerteret', 1)]",1
utroque,"[('utraque', 1)]",1
stante,"[('stantem', 1), ('astante', 1), ('stant', 1), ('tante', 1), ('stantes', 1)]",5
rama,"[('roma', 1), ('ramac', 1), ('rara', 1)]",3
sicem,"[('sicen', 1)]",1
duarum,"[('duorum', 1), ('quarum', 1)]",2
iste,"[('isti', 1), ('ista', 1), ('isto', 1)]",3
hunc,"[('huic', 1), ('tunc', 1), ('hinc', 1), ('hanc', 1), ('nunc', 1)]",5
arciepiscopis,"[('arciepiscopi', 1), ('arciepiscopos', 1)]",2
fertilem,"[('fertiles', 1)]",1
fronte,"[('fonte', 1)]",1
optimus,"[('optimis', 1)]",1
tribuum,"[('tribum', 1)]",1
maronice,"[('maronite', 1)]",1
sabbato,"[('sabbati', 1)]",1
foliis,"[('filiis', 1)]",1
salem,"[('sale', 1), ('saulem', 1), ('salim', 1), ('saltem', 1), ('ualem', 1)]",5
capita,"[('capta', 1), ('capiti', 1), ('capite', 1)]",3
acoliti,"[('acolitis', 1)]",1
iohannes,"[('iohannem', 1), ('iohannis', 1)]",2
sunam,"[('sinam', 1), ('suam', 1), ('unam', 1)]",3
pluuie,"[('pluuia', 1)]",1
bosra,"[('bosrha', 1)]",1
triangulam,"[('triangula', 1)]",1
bericum,"[('beritum', 1), ('bericus', 1)]",2
legem,"[('lege', 1), ('regem', 1), ('leges', 1)]",3
puero,"[('pueri', 1), ('uero', 1), ('puer', 1)]",3
betania,"[('betaniam', 1)]",1
helena,"[('helenam', 1), ('helene', 1)]",2
prelatus,"[('prelatos', 1), ('prelatis', 1)]",2
oppositi,"[('oppositio', 1), ('opposita', 1)]",2
nominatum,"[('nominatam', 1)]",1
ueniat,"[('uenit', 1), ('ueniant', 1)]",2
transito,"[('transit', 1)]",1
situ,"[('ritu', 1), ('situm', 1), ('sinu', 1), ('sita', 1), ('situs', 1), ('sit', 1), ('siti', 1), ('site', 1)]",8
fumus,"[('humus', 1), ('fumum', 1), ('sumus', 1), ('fuimus', 1)]",4
autet,"[('aute', 1), ('autent', 1), ('autit', 1), ('autem', 1)]",4
certam,"[('certum', 1)]",1
armon,"[('amon', 1), ('arnon', 1)]",2
ceteris,"[('ueteris', 1), ('ceteros', 1)]",2
aradium,"[('aradum', 1), ('radium', 1), ('aradius', 1)]",3
linea,"[('pinea', 1), ('lignea', 1), ('lineas', 1), ('uinea', 1), ('lineam', 1)]",5
habuerat,"[('habuerit', 1), ('habuerant', 1)]",2
rerum,"[('uerum', 1), ('regum', 1), ('rarum', 1)]",3
mandato,"[('mundato', 1)]",1
natatoriam,"[('natatoria', 1)]",1
profert,"[('proferat', 1)]",1
semel,"[('semei', 1), ('semen', 1)]",2
deserti,"[('deserta', 1), ('deserto', 1)]",2
tales,"[('uales', 1), ('talis', 1), ('tale', 1)]",3
constitutes,"[('constitutas', 1)]",1
domum,"[('pomum', 1), ('domus', 1)]",2
lapide,"[('lapidi', 1), ('lapidem', 1), ('lapides', 1)]",3
celos,"[('celes', 1), ('celo', 1)]",2
circumdatus,"[('circumdatur', 1)]",1
motus,"[('motu', 1), ('motis', 1), ('notus', 1), ('totus', 1), ('motum', 1)]",5
aliquo,"[('aliqui', 1), ('aliquos', 1), ('aliquod', 1), ('aliqua', 1)]",4
credit,"[('credi', 1), ('creuit', 1)]",2
quicumque,"[('quacumque', 1)]",1
reliqui,"[('reliquit', 1), ('reliquo', 1), ('reliquie', 1)]",3
dicebantur,"[('dicebatur', 1)]",1
diuersi,"[('diuersis', 1), ('diuersa', 1)]",2
canis,"[('panis', 1), ('caris', 1), ('cannis', 1)]",3
iohannis,"[('iohannes', 1)]",1
dominici,"[('dominica', 1), ('dominice', 1)]",2
sextus,"[('sectus', 1), ('textus', 1)]",2
quadratus,"[('quadratum', 1)]",1
ueterem,"[('ueteres', 1)]",1
uenerat,"[('ueneram', 1), ('uenerant', 1)]",2
gloriosa,"[('gloriose', 1), ('gloriosam', 1)]",2
heliseus,"[('heliseum', 1)]",1
oscium,"[('hoscium', 1)]",1
curia,"[('curiam', 1)]",1
paramiam,"[('paramia', 1)]",1
uiuentes,"[('uidentes', 1)]",1
toti,"[('toto', 1), ('tot', 1), ('tota', 1)]",3
uiui,"[('uidi', 1), ('uiti', 1), ('uiri', 1), ('uini', 1), ('uiuit', 1)]",5
spiritu,"[('spiritus', 1)]",1
contracta,"[('constracta', 1)]",1
sessionis,"[('sessiones', 1)]",1
piscins,"[('piscinas', 1), ('piscine', 1), ('piscina', 1)]",3
facie,"[('faciem', 1), ('facit', 1), ('facte', 1), ('facile', 1)]",4
aptum,"[('aptus', 1), ('captum', 1), ('altum', 1)]",3
austeum,"[('austrum', 1)]",1
meridie,"[('meridiei', 1), ('meridiem', 1)]",2
uotum,"[('totum', 1), ('notum', 1), ('potum', 1), ('motum', 1)]",4
succendit,"[('succedit', 1)]",1
edifitio,"[('edifitia', 1)]",1
destructum,"[('destructam', 1)]",1
episcopi,"[('episcopis', 1)]",1
olim,"[('olam', 1)]",1
riuos,"[('riuus', 1), ('riuo', 1), ('riuis', 1)]",3
existente,"[('existenti', 1)]",1
recepit,"[('precepit', 1), ('recedit', 1), ('decepit', 1), ('recipit', 1)]",4
legimus,"[('legamus', 1)]",1
ilice,"[('ilic', 1)]",1
plane,"[('plana', 1), ('plene', 1), ('plano', 1), ('pane', 1)]",4
tecue,"[('tecua', 1), ('tecum', 1)]",2
frater,"[('fratem', 1)]",1
auri,"[('aui', 1), ('agri', 1), ('auro', 1), ('muri', 1)]",4
stultis,"[('stulti', 1)]",1
aureis,"[('aureus', 1)]",1
gratiam,"[('gratia', 1)]",1
nicilominus,"[('niilominus', 1)]",1
ubertatem,"[('ubertate', 1)]",1
populum,"[('populus', 1)]",1
leuca,"[('luca', 1), ('leucas', 1), ('leuce', 1), ('leucam', 1)]",4
sedisse,"[('dedisse', 1)]",1
libano,"[('libani', 1)]",1
trabem,"[('trabes', 1)]",1
loco,"[('loci', 1), ('loca', 1)]",2
redii,"[('rediit', 1)]",1
amenissimo,"[('amenissima', 1)]",1
heretici,"[('hereticis', 1)]",1
partos,"[('paruos', 1), ('partus', 1), ('partis', 1), ('partes', 1)]",4
maiori,"[('maior', 1), ('maiore', 1), ('maioris', 1), ('maiora', 1)]",4
respectu,"[('respectum', 1)]",1
altissimos,"[('altissimo', 1), ('altissimus', 1), ('altissimis', 1)]",3
cineus,"[('sineus', 1)]",1
fluuium,"[('fluuius', 1)]",1
mense,"[('mensa', 1), ('dense', 1), ('menses', 1)]",3
uirgine,"[('uirgins', 1), ('uirginem', 1), ('uirgini', 1)]",3
captus,"[('aptus', 1), ('captum', 1)]",2
botsam,"[('betsam', 1)]",1
radice,"[('radices', 1)]",1
gratia,"[('gratiam', 1)]",1
amen,"[('amon', 1), ('amena', 1), ('ameno', 1), ('tamen', 1)]",4
aliqua,"[('aliquam', 1), ('aliqui', 1), ('aliquo', 1), ('aliquas', 1)]",4
tale,"[('sale', 1), ('uale', 1), ('tales', 1)]",3
terre,"[('turre', 1), ('ferre', 1), ('terra', 1), ('terret', 1)]",4
irrigari,"[('irrigare', 1)]",1
monstrantur,"[('monstratur', 1)]",1
noue,"[('niue', 1), ('nouo', 1), ('noua', 1), ('noui', 1), ('noe', 1), ('nobe', 1), ('boue', 1), ('note', 1)]",8
piramidem,"[('piramides', 1)]",1
muros,"[('muro', 1), ('muris', 1), ('murus', 1)]",3
maius,"[('manus', 1)]",1
tulerant,"[('tulerunt', 1)]",1
gublin,"[('giblin', 1)]",1
agris,"[('agros', 1), ('agri', 1)]",2
ingenii,"[('ingeniis', 1)]",1
uiros,"[('uiris', 1), ('uicos', 1), ('siros', 1)]",3
unde,"[('inde', 1)]",1
isto,"[('isti', 1), ('istos', 1), ('ista', 1), ('iusto', 1), ('iste', 1)]",5
iopes,"[('iopen', 1)]",1
ruinas,"[('ruinis', 1)]",1
sedentes,"[('sedentem', 1)]",1
superiorem,"[('superiore', 1), ('superiores', 1)]",2
idolo,"[('idola', 1)]",1
arateum,"[('amateum', 1), ('arateus', 1), ('aratrum', 1)]",3
auditur,"[('additur', 1)]",1
pane,"[('mane', 1), ('pape', 1), ('ane', 1), ('plane', 1), ('panes', 1), ('panem', 1)]",6
celi,"[('coli', 1), ('cela', 1), ('celo', 1), ('peli', 1)]",4
multas,"[('multa', 1), ('multos', 1), ('multis', 1), ('multus', 1)]",4
imagine,"[('imaginem', 1)]",1
lectus,"[('pectus', 1), ('sectus', 1), ('electus', 1)]",3
plenius,"[('plenus', 1)]",1
uenirem,"[('uenire', 1)]",1
decepit,"[('recepit', 1)]",1
maioris,"[('maiori', 1), ('maiores', 1)]",2
ordines,"[('ordinis', 1)]",1
imaginem,"[('imagine', 1)]",1
sirorum,"[('uirorum', 1)]",1
precipue,"[('precipui', 1), ('precipua', 1)]",2
folia,"[('filia', 1), ('folio', 1)]",2
lumen,"[('flumen', 1)]",1
manualis,"[('manuali', 1)]",1
paneas,"[('paleas', 1), ('panes', 1)]",2
sobaste,"[('sebaste', 1)]",1
bononia,"[('bononiam', 1)]",1
rediret,"[('redire', 1)]",1
lucas,"[('luca', 1), ('leucas', 1), ('lucus', 1), ('laucas', 1), ('lucam', 1)]",5
mameriam,"[('mameria', 1)]",1
suum,"[('suam', 1), ('ouum', 1), ('sumum', 1), ('sum', 1)]",4
nasaret,"[('nasarei', 1)]",1
aias,"[('alias', 1)]",1
preruptam,"[('prerupta', 1)]",1
atria,"[('atrio', 1), ('tria', 1)]",2
diuersa,"[('diuersi', 1)]",1
siris,"[('sitis', 1), ('sirie', 1), ('uiris', 1), ('sirin', 1), ('siria', 1), ('siri', 1), ('siros', 1)]",7
munitionem,"[('munitione', 1)]",1
damiata,"[('damiatam', 1)]",1
stio,"[('sotio', 1), ('ostio', 1)]",2
scapulis,"[('scapulas', 1)]",1
uirum,"[('uerum', 1), ('uisum', 1), ('mirum', 1), ('girum', 1), ('tirum', 1), ('uitrum', 1), ('uinum', 1)]",7
sisam,"[('sinam', 1)]",1
uinee,"[('uinea', 1)]",1
nebo,"[('nobo', 1), ('nego', 1)]",2
ader,"[('ager', 1), ('aser', 1), ('adeo', 1), ('ade', 1)]",4
palestine,"[('palestina', 1)]",1
inmediate,"[('imediate', 1)]",1
beatum,"[('beatus', 1), ('beatam', 1)]",2
iura,"[('iuda', 1)]",1
alexandri,"[('alexandria', 1)]",1
tecum,"[('tectum', 1), ('tecua', 1), ('mecum', 1), ('tecue', 1), ('secum', 1), ('tecuam', 1)]",6
cubitos,"[('cubitis', 1)]",1
antique,"[('antiqui', 1), ('antiquo', 1), ('antiqua', 1)]",3
aradius,"[('aradium', 1)]",1
rabac,"[('ramac', 1), ('nabac', 1)]",2
leronimi,"[('ieronimi', 1)]",1
coram,"[('corum', 1), ('doram', 1), ('ioram', 1), ('horam', 1)]",4
uidendo,"[('uidenda', 1)]",1
bisantiorum,"[('bissantiorum', 1)]",1
rupes,"[('rupis', 1), ('rupe', 1), ('rupem', 1)]",3
opposita,"[('oppositi', 1)]",1
missam,"[('missas', 1), ('missa', 1), ('missum', 1)]",3
plenus,"[('planus', 1), ('plenius', 1)]",2
sedete,"[('sedere', 1)]",1
uapore,"[('uapor', 1)]",1
horam,"[('horum', 1), ('doram', 1), ('ioram', 1), ('coram', 1), ('horas', 1), ('hora', 1)]",6
adeo,"[('deo', 1), ('ideo', 1), ('audeo', 1), ('ader', 1), ('ade', 1)]",5
orant,"[('orans', 1), ('erant', 1)]",2
uitulis,"[('uitulus', 1)]",1
mortua,"[('mortuo', 1), ('mortui', 1)]",2
cannis,"[('annis', 1), ('canis', 1)]",2
spetiosa,"[('spatiosa', 1)]",1
nili,"[('nuli', 1), ('niti', 1), ('nisi', 1), ('ili', 1)]",4
scalam,"[('scaleam', 1)]",1
