,importance,feature
14146,0.00013420388511064667,ecund
14147,0.0,ecunt
14148,0.0,ecur
14149,0.0,ecure
14150,0.0,ecuri
14151,0.0,ecurr
14152,0.0,ecus
14153,0.0,ecus_
14154,0.0,ecut
14155,0.0,ecuti
14156,0.0,ecutu
14157,0.0001881903169242938,ed
14158,0.0003033330904296378,ed_
14159,0.0,ed_a
14160,0.0,ed_a_
14161,0.0,ed_ab
14162,0.0,ed_ad
14163,0.0,ed_al
14164,0.0,ed_an
14165,0.0,ed_ar
14166,0.0,ed_as
14167,0.0,ed_b
14168,0.0,ed_ba
14169,0.0,ed_c
14170,0.0,ed_ca
14171,0.0,ed_ce
14172,0.0,ed_co
14173,0.0,ed_cr
14174,0.0,ed_cu
14175,0.0,ed_d
14176,0.0,ed_da
14177,0.0,ed_de
14178,0.0,ed_di
14179,0.0,ed_e
14180,0.0,ed_ec
14181,0.0,ed_ef
14182,1.959183495272654e-05,ed_es
14183,3.5358028236091466e-05,ed_et
14184,0.0,ed_ex
14185,0.0,ed_f
14186,0.0,ed_fa
14187,0.0,ed_fe
14188,0.0,ed_fr
14189,0.0,ed_h
14190,0.0,ed_ha
14191,0.0,ed_he
14192,0.0,ed_ho
14193,0.0,ed_i
14194,0.0,ed_in
14195,0.0,ed_ip
14196,0.0,ed_is
14197,0.0,ed_l
14198,0.0,ed_la
14199,0.0,ed_m
14200,0.0,ed_ma
14201,0.0,ed_me
14202,0.0,ed_mi
14203,0.0,ed_mo
14204,0.0,ed_mu
14205,0.0,ed_n
14206,0.0,ed_ne
14207,0.0,ed_no
14208,0.0,ed_nu
14209,0.0,ed_o
14210,0.0,ed_ob
14211,0.0,ed_od
14212,0.0,ed_om
14213,0.0,ed_p
14214,0.0,ed_pa
14215,0.0,ed_pe
14216,0.0,ed_po
14217,0.0,ed_pr
14218,0.0,ed_q
14219,0.0,ed_qu
14220,0.0,ed_r
14221,0.0,ed_ra
14222,4.4527899754286555e-05,ed_s
14223,0.0,ed_sa
14224,0.0,ed_st
14225,0.0,ed_su
14226,7.909164102945549e-05,ed_t
14227,0.0,ed_ta
14228,0.0,ed_te
14229,0.0,ed_ti
14230,0.0,ed_u
14231,0.0,ed_ua
14232,0.0,ed_ub
14233,0.0,ed_ue
14234,0.0,ed_ui
14235,0.0,ed_uo
14236,0.0001749047898338532,eda
14237,0.0,eda_
14238,0.0,eda_e
14239,0.0,eda_f
14240,0.0,eda_s
14241,0.0,edam
14242,9.936088434608299e-05,edam_
14243,0.0,edamu
14244,0.0,edan
14245,0.0,edan_
14246,0.0,edanu
14247,0.0,edar
14248,0.0,edar_
14249,0.0,edat
14250,2.4348785577790466e-05,edat_
14251,0.0,edati
14252,0.0,edatu
14253,0.0,edd
14254,0.0,eddi
14255,0.0,eddid
14256,0.0,eddit
14257,0.0,eddu
14258,0.0,eddun
14259,0.0002077556739637585,ede
14260,4.875247327500751e-05,ede_
14261,0.0,ede_a
14262,0.0,ede_e
14263,0.0,ede_m
14264,0.0,ede_q
14265,0.0,ede_r
14266,0.0,ede_s
14267,0.0,ede_u
14268,0.0,edea
14269,0.0,edeam
14270,0.0,edeat
14271,0.0,edeb
14272,0.0,edeba
14273,0.0,edec
14274,0.0,edec_
14275,0.0,edem
14276,0.0,edem_
14277,0.0,eden
14278,0.0,edend
14279,0.0,edens
14280,0.0,edent
14281,0.0,eder
14282,0.0,edere
14283,0.0,ederi
14284,0.0,ederu
14285,0.0,edes
14286,0.0,edes_
14287,0.0,edet
14288,0.0,edet_
14289,0.0,edete
14290,0.0,edeu
14291,0.0,edeun
14292,0.0,edi
14293,0.0,edi_
14294,0.0,edi_e
14295,0.0,edi_i
14296,0.0,edi_p
14297,0.0,edi_t
14298,0.0,edia
14299,0.0,edia_
14300,0.0,edial
14301,0.0,ediam
14302,0.0,ediat
14303,0.0,edib
14304,0.0,edibi
14305,0.0,edibu
14306,0.0,edic
14307,0.0,edica
14308,1.1329978200580141e-05,edice
14309,6.668695212073297e-05,edici
14310,0.00011683546681154938,edict
14311,0.0,edie
14312,0.0,edien
14313,0.0,edier
14314,0.0,ediet
14315,0.0,edif
14316,0.0,edifi
14317,0.0,edii
14318,0.0,edii_
14319,0.0,ediis
14320,0.0,ediit
14321,5.251543361180312e-05,edio
14322,0.0,edio_
14323,0.0,edir
14324,0.0,edire
14325,0.00010753346787984754,edis
14326,0.0,edis_
14327,0.0,ediss
14328,0.0,edit
14329,6.540867872167006e-05,edit_
14330,0.0,edita
14331,0.0,editu
14332,0.0,ediu
14333,0.0,edium
14334,0.0,edix
14335,0.0,edixi
14336,0.0,edo
14337,0.0,edo_
14338,0.0,edo_a
14339,0.0,edo_e
14340,0.0,edo_f
14341,0.0,edo_i
14342,0.0,edo_p
14343,0.0,edo_q
14344,0.0,edo_s
14345,0.0,edo_u
14346,0.0,edom
14347,0.0,edom_
14348,0.0,edos
14349,0.0,edos_
14350,0.0,edr
14351,0.0,edra
14352,0.0,edral
14353,0.0,edri
14354,0.0,edrin
14355,0.0,edro
14356,4.470854409840544e-05,edron
14357,9.856386718665304e-05,edu
14358,0.0001067630834992235,educ
14359,0.0,educe
14360,0.0,educi
14361,0.0,educt
14362,0.0,educu
14363,0.0,edum
14364,0.0,edum_
14365,0.0,edun
14366,0.0,edund
14367,0.0,edunt
14368,0.0,edus
14369,0.0,edus_
14370,0.0,edux
14371,0.0,eduxe
14372,0.0002175880291759061,ee
14373,0.00010377792527734462,ee_
14374,0.0,ee_a
14375,0.0,ee_a_
14376,0.0,ee_ab
14377,0.0,ee_ad
14378,0.0,ee_al
14379,0.0,ee_an
14380,0.0,ee_ap
14381,0.0,ee_as
14382,0.0,ee_b
14383,0.0,ee_bo
14384,0.0,ee_c
14385,0.0,ee_co
14386,0.0,ee_cu
14387,0.0,ee_d
14388,0.0,ee_de
14389,0.0,ee_e
14390,0.0,ee_eg
14391,0.0,ee_es
14392,8.79961913080578e-05,ee_et
14393,0.0,ee_f
14394,0.0,ee_fe
14395,0.0,ee_g
14396,0.0,ee_ge
14397,0.0,ee_h
14398,6.854963292087247e-05,ee_hu
14399,0.0,ee_i
14400,0.0,ee_il
14401,0.0,ee_in
14402,0.0,ee_is
14403,0.0,ee_l
14404,5.548684809158746e-05,ee_le
14405,0.0,ee_lo
14406,0.0,ee_m
14407,0.0,ee_ma
14408,0.0,ee_mo
14409,0.0,ee_mu
14410,0.0,ee_n
14411,0.0,ee_no
14412,0.0,ee_nu
14413,0.0,ee_o
14414,0.0,ee_ol
14415,0.0,ee_q
14416,0.0,ee_qu
14417,0.0,ee_s
14418,0.0,ee_sa
14419,0.0,ee_se
14420,0.0,ee_st
14421,0.0,ee_su
14422,0.0,ee_t
14423,0.0,ee_tr
14424,0.0,ee_u
14425,0.0,ee_ub
14426,5.81502672455144e-05,ee_us
14427,0.0,eel
14428,0.0,eele
14429,0.0,eeles
14430,0.0,eem
14431,0.0,eem_
14432,0.0,eem_a
14433,0.0,eem_c
14434,0.0,eem_d
14435,0.0,eem_e
14436,0.0,eem_f
14437,0.0,eem_l
14438,0.0,eem_p
14439,0.0,eem_q
14440,0.0,eem_u
14441,0.0,ef
14442,0.0,efa
14443,0.0,efac
14444,0.0,efact
14445,0.0,efat
14446,0.0,efati
14447,8.212435632419296e-05,efe
14448,0.0,efec
14449,0.0,efeci
14450,0.0,efect
14451,0.0,efen
14452,0.0,efens
14453,0.0,efer
14454,0.0,efera
14455,0.0,efere
14456,0.0,efi
14457,0.0,efic
14458,0.0,efici
14459,0.0,efin
14460,0.0,efini
14461,2.928778895876854e-05,efl
14462,0.0,eflu
14463,0.0,eflue
14464,0.0,eflui
14465,3.2036315840926414e-05,efr
14466,3.5017364834838555e-05,efra
14467,0.0,efrai
14468,0.0,efre
14469,0.0,efrem
14470,0.0,efu
14471,0.0,efui
14472,0.0,efuis
14473,0.0,efun
14474,0.0,efunc
14475,0.0,efus
14476,0.0,efusi
14477,0.0007052305275241588,eg
14478,0.0,ega
14479,0.0,egal
14480,0.0,egali
14481,0.0,egam
14482,0.0,egamu
14483,0.0,egan
14484,0.0,egant
14485,0.0,egar
14486,0.0,egare
14487,0.0,egat
14488,0.0,egata
14489,0.0,egatu
14490,0.0002651136271681628,ege
14491,0.0,ege_
14492,0.0,ege_a
14493,0.0,ege_c
14494,0.0,ege_e
14495,0.0,ege_h
14496,0.0,ege_p
14497,0.0,ege_u
14498,0.00016558187679055814,egem
14499,0.0,egem_
14500,0.0,egen
14501,0.0,egend
14502,0.0,egent
14503,0.0,eger
14504,0.0,egeru
14505,0.0,eges
14506,0.0,eges_
14507,0.0,eget
14508,0.0,eget_
14509,0.00025865695914861135,egi
14510,0.0,egi_
14511,0.0,egi_a
14512,0.0,egi_c
14513,0.0,egi_i
14514,0.0,egi_p
14515,0.0,egi_r
14516,0.0,egia
14517,0.0,egia_
14518,0.0,egiam
14519,0.0,egib
14520,0.0,egibu
14521,0.0,egie
14522,0.0,egie_
14523,0.0,egim
14524,0.0,egimu
14525,0.0,egin
14526,0.0,egina
14527,4.375162273764595e-05,egine
14528,5.519620955384532e-05,egio
14529,0.0,egio_
14530,5.246515528948736e-05,egion
14531,0.0002706574237419176,egip
14532,0.0,egipp
14533,0.0001725969565080026,egipt
14534,0.0001277856559776365,egis
14535,0.0,egis_
14536,0.0,egiss
14537,0.0,egit
14538,0.0,egit_
14539,0.0,egitu
14540,0.0,egiu
14541,0.00010073817854952068,egium
14542,0.0,egn
14543,0.0,egna
14544,0.0,egna_
14545,0.0,egnar
14546,0.0,egnau
14547,0.0,egni
14548,0.0,egni_
14549,0.0,egnis
14550,0.0,egno
14551,0.0,egno_
14552,0.0,egnu
14553,0.0,egnum
14554,0.00010305335594748311,ego
14555,0.0,ego_
14556,0.0,ego_b
14557,0.0,ego_c
14558,0.0,ego_d
14559,0.0,ego_e
14560,0.0,ego_f
14561,0.0,ego_g
14562,0.0,ego_h
14563,0.0,ego_i
14564,0.0,ego_l
14565,0.0,ego_m
14566,0.0,ego_n
14567,0.0,ego_o
14568,0.0,ego_p
14569,0.0,ego_q
14570,0.0,ego_r
14571,0.0,ego_s
14572,0.0,ego_u
14573,0.0,egoc
14574,0.0,egoci
14575,0.0,egor
14576,0.0,egor_
14577,0.0,egori
14578,0.0,egot
14579,0.0,egoti
14580,1.5289395341976416e-05,egr
14581,0.0,egre
14582,0.0,egred
14583,0.0,egreg
14584,0.0,egres
14585,0.0,egri
14586,1.940664729600018e-05,egrin
14587,0.0,egro
14588,0.0,egro_
14589,0.0,egru
14590,0.0,egrum
14591,4.7577977430043304e-05,egu
14592,0.00016074019072225581,egum
14593,0.0,egum_
14594,0.0,egumi
14595,0.0,egun
14596,0.0,egunt
14597,0.0,eh
14598,0.0,ehe
14599,0.0,ehem
14600,0.0,eheme
14601,3.8342340801184846e-05,ehen
14602,0.0,ehend
14603,0.0,ehenn
14604,0.0,ehi
14605,0.0,ehi_
14606,0.0,ehi_i
14607,0.0,ehu
14608,0.0,ehus
14609,0.0,ehus_
14610,0.0002838363261496376,ei
14611,0.0003497423645306854,ei_
14612,0.0,ei_a
14613,0.0,ei_al
14614,0.0,ei_ap
14615,0.0,ei_au
14616,0.0,ei_ax
14617,0.0,ei_c
14618,0.0,ei_ca
14619,0.0,ei_ci
14620,0.0,ei_co
14621,0.0,ei_cr
14622,0.0,ei_d
14623,0.0,ei_de
14624,0.0,ei_di
14625,0.0,ei_do
14626,9.890185125691357e-05,ei_e
14627,0.0,ei_eg
14628,0.0,ei_et
14629,0.0,ei_f
14630,0.0,ei_fa
14631,0.0,ei_fi
14632,0.0,ei_fr
14633,0.0,ei_g
14634,0.0,ei_ga
14635,0.0,ei_gl
14636,0.0,ei_i
14637,0.0,ei_ib
14638,0.0,ei_il
14639,0.0,ei_in
14640,0.0,ei_is
14641,0.0,ei_iu
14642,0.0,ei_l
14643,0.0,ei_le
14644,0.0,ei_m
14645,0.0,ei_ma
14646,0.0,ei_me
14647,4.51997713527077e-05,ei_n
14648,0.0,ei_no
14649,0.0,ei_nu
14650,0.0,ei_p
14651,0.0,ei_pe
14652,0.0,ei_po
14653,0.0,ei_pr
14654,0.0,ei_q
14655,0.0,ei_qu
14656,0.0,ei_r
14657,0.0,ei_re
14658,0.0,ei_s
14659,0.0,ei_sa
14660,0.0,ei_so
14661,0.0,ei_su
14662,0.0,ei_u
14663,4.695268425530495e-05,ei_ue
14664,0.0,ei_un
14665,0.0,eia
14666,0.0,eia_
14667,0.0,eia_d
14668,0.0,eic
14669,0.0,eici
14670,0.0,eicit
14671,0.0,eid
14672,0.0,eide
14673,0.0,eidem
14674,0.0,eie
14675,0.0,eiec
14676,0.0,eiect
14677,0.0,eim
14678,0.0,eim_
14679,0.0,eim_e
14680,0.0,ein
14681,0.0,einc
14682,0.0,eince
14683,0.0,eind
14684,0.0,einde
14685,0.0,eio
14686,0.0,eior
14687,0.0,eiora
14688,0.0,eiore
14689,0.00010206165682755784,eir
14690,4.812319148803291e-05,eir_
14691,0.0,eir_a
14692,0.0,eir_c
14693,0.0,eir_d
14694,0.0,eir_e
14695,0.0,eir_i
14696,0.0,eir_o
14697,0.0,eir_q
14698,0.0,eir_s
14699,0.0,eir_u
14700,0.0,eiri
14701,0.0,eiris
14702,0.0,eis
14703,0.0,eis_
14704,0.0,eis_a
14705,0.0,eis_c
14706,0.0,eis_d
14707,0.0,eis_e
14708,0.0,eis_f
14709,0.0,eis_g
14710,0.0,eis_h
14711,0.0,eis_i
14712,0.0,eis_m
14713,0.0,eis_n
14714,6.855793118433709e-05,eis_o
14715,0.0,eis_p
14716,0.0,eis_q
14717,0.0,eis_s
14718,0.0,eis_t
14719,2.1498813274558873e-05,eis_u
14720,0.0,eisd
14721,0.0,eisde
14722,0.0,eit
14723,0.0,eita
14724,0.0,eitat
14725,0.00031504915223902545,eiu
14726,0.0,eiun
14727,0.0,eiuna
14728,0.0,eius
14729,0.00018934275566301315,eius_
14730,0.00021132147907410555,eiusd
14731,0.0,ek
14732,0.0,eka
14733,0.0,eka_
14734,0.0,eka_h
14735,0.0005221398452037271,el
14736,7.143394767135676e-05,el_
14737,0.0,el_a
14738,0.0,el_a_
14739,0.0,el_ad
14740,0.0,el_am
14741,0.0,el_an
14742,0.0,el_b
14743,0.0,el_be
14744,0.0,el_c
14745,0.0,el_ci
14746,0.0,el_co
14747,0.0,el_cu
14748,0.0,el_d
14749,0.0,el_de
14750,0.0,el_di
14751,0.0,el_e
14752,0.0,el_er
14753,0.0,el_es
14754,0.0,el_et
14755,0.0,el_f
14756,0.0,el_fi
14757,0.0,el_fu
14758,0.0,el_g
14759,0.0,el_ge
14760,0.0,el_i
14761,0.0,el_ie
14762,0.0,el_in
14763,0.0,el_l
14764,0.0,el_le
14765,0.0,el_lu
14766,7.806715867448556e-05,el_m
14767,0.0,el_mi
14768,3.3322052710260104e-05,el_n
14769,0.0,el_ne
14770,0.0,el_p
14771,0.0,el_pl
14772,0.0,el_po
14773,0.0,el_pr
14774,0.0,el_q
14775,0.0,el_qu
14776,0.0,el_r
14777,0.0,el_re
14778,0.0,el_s
14779,0.0,el_sa
14780,0.0,el_si
14781,0.0,el_so
14782,0.0,el_t
14783,0.0,el_ta
14784,0.0,el_u
14785,0.0,el_ub
14786,0.0,el_ue
14787,0.0,el_us
14788,0.0,el_ut
14789,0.0,el_uu
14790,0.00012097499603793203,ela
14791,0.0002574667081258875,ela_
14792,0.0,ela_b
14793,0.0,ela_d
14794,0.0,ela_e
14795,0.0,ela_i
14796,0.0,ela_l
14797,0.0,ela_m
14798,0.0,ela_p
14799,0.0,ela_q
14800,0.0,ela_s
14801,0.0,elab
14802,0.0,elaba
14803,0.0,elag
14804,0.0,elagi
14805,0.0,elam
14806,0.0,elam_
14807,0.0,elan
14808,0.0,elant
14809,0.0,elar
14810,0.0,elare
14811,0.0,elari
14812,0.0,elas
14813,0.0,elas_
14814,0.0,elat
14815,0.0,elat_
14816,0.0,elata
14817,0.0,elati
14818,0.0,elato
14819,0.0,elatu
14820,0.0,elau
14821,0.0,elaui
14822,4.414447395014551e-05,elb
14823,5.684132940302357e-05,elbo
14824,0.0,elboe
14825,0.0,elbor
14826,0.0,elc
14827,0.0,elci
14828,0.0,elcis
14829,0.0,eld
14830,0.0,elde
14831,0.0,eldem
14832,0.00012513577055204411,ele
14833,0.0,ele_
14834,0.0,ele_a
14835,0.0,ele_e
14836,3.78057543141798e-05,ele_q
14837,0.0,eleb
14838,0.0,elebr
14839,0.0,elec
14840,0.0,elect
14841,0.0,eleg
14842,0.0,elega
14843,0.0,elege
14844,0.0,elegi
14845,0.0,elem
14846,0.0,elem_
14847,0.0,elen
14848,0.0,elena
14849,0.0,elene
14850,0.0,elent
14851,0.0,eleo
14852,0.0,eleon
14853,0.0,elep
14854,0.0,elepa
14855,0.0,eler
14856,0.0,eleri
14857,6.915366841627931e-05,eles
14858,0.0,eles_
14859,0.0,elesc
14860,0.0,eless
14861,0.0,elest
14862,0.0,elet
14863,0.0,elet_
14864,0.0,eleta
14865,0.0,eleti
14866,0.0,eletu
14867,0.0,eleu
14868,0.0,eleua
14869,0.0,eleuc
14870,0.0,eleut
14871,0.0,elex
14872,0.0,elexi
14873,3.1666347082846606e-05,eli
14874,0.0,eli_
14875,0.0,eli_a
14876,0.0,eli_e
14877,0.0,eli_h
14878,0.0,eli_i
14879,0.0,eli_s
14880,0.0,eli_u
14881,0.0,elia
14882,0.0,elia_
14883,0.0,elian
14884,4.450629286394917e-05,elias
14885,0.0,elib
14886,0.0,elibu
14887,3.807872981742573e-05,elic
14888,0.0,elic_
14889,0.0,elica
14890,0.0,elice
14891,0.0,elici
14892,0.0,elict
14893,0.0,elie
14894,0.0,elie_
14895,6.374856642684025e-05,elig
14896,0.0,eliga
14897,0.0,elige
14898,0.0,eligi
14899,0.0,elin
14900,0.0,elin_
14901,0.0,elina
14902,0.0,elinq
14903,0.0,elio
14904,0.0,elion
14905,0.0,eliop
14906,0.0,elior
14907,0.0,eliq
14908,4.419036321109782e-05,eliqu
14909,0.0,elir
14910,0.0,eliri
14911,3.094627270419782e-05,elis
14912,0.0,elis_
14913,0.0,elisa
14914,5.766183914703806e-05,elise
14915,0.0,elisi
14916,0.0,elit
14917,0.0,elit_
14918,0.0,elite
14919,0.0,eliti
14920,0.0,eliu
14921,0.0,eliui
14922,0.0,elium
14923,0.0,elius
14924,0.0,elm
14925,0.0,elma
14926,0.0,elma_
14927,0.0,elo
14928,4.5827712311020105e-05,elo_
14929,6.413084425263339e-05,elo_a
14930,0.0,elo_c
14931,0.0,elo_d
14932,0.0,elo_e
14933,0.0,elo_i
14934,0.0,elo_m
14935,0.0,elo_p
14936,0.0,elo_q
14937,0.0,elod
14938,0.0,elodi
14939,3.28747262816679e-05,elon
14940,0.0,elon_
14941,0.0,elona
14942,0.0,eloni
14943,0.0,elor
14944,0.0,eloru
14945,0.0,elos
14946,0.0,elos_
14947,0.0,elot
14948,0.0,eloti
14949,0.0,els
14950,0.0,elsa
14951,0.0,elsa_
14952,0.0,elsi
14953,0.0,elsis
14954,0.0,elsu
14955,4.594185582430586e-05,elsum
14956,0.0,elsus
14957,0.0,elt
14958,0.0,elta
14959,0.0,elta_
14960,0.0,elte
14961,0.0,elte_
14962,7.325622776585632e-05,elu
14963,0.0,elua
14964,0.0,elua_
14965,0.0,eluc
14966,0.0,eluce
14967,0.0,elue
14968,0.0,eluei
14969,0.0,elul
14970,0.0,elule
14971,0.00016209480562511414,elum
14972,0.0,elum_
14973,5.7809622153932724e-05,elun
14974,0.0,elunc
14975,0.0,elunt
14976,0.0,elus
14977,0.0,elus_
14978,0.0,elusi
14979,0.00031741162480131054,em
14980,0.00011741057488749782,em_
14981,5.0424531956298005e-05,em_a
14982,0.0,em_a_
14983,0.0,em_ab
14984,0.0,em_ac
14985,0.0,em_ad
14986,0.0,em_al
14987,0.0,em_am
14988,0.0,em_an
14989,0.0,em_ap
14990,0.0,em_aq
14991,0.0,em_ar
14992,0.0,em_as
14993,0.0,em_au
14994,0.0,em_b
14995,0.0,em_ba
14996,5.279940649006714e-05,em_be
14997,0.0,em_bo
14998,0.0,em_br
14999,0.00023511749215747536,em_c
15000,0.0,em_c_
15001,0.0,em_ca
15002,0.0,em_ce
15003,0.0,em_ci
15004,4.2462725917347e-05,em_co
15005,0.0,em_cr
15006,5.930488561175303e-05,em_cu
15007,0.00030144839233989663,em_d
15008,0.0,em_da
15009,0.00011414232159581167,em_de
15010,0.0,em_di
15011,0.0,em_do
15012,0.0,em_du
15013,8.109821680175132e-05,em_e
15014,0.0,em_ed
15015,0.0,em_ef
15016,0.0,em_eg
15017,0.0,em_ei
15018,0.0,em_em
15019,0.0,em_en
15020,0.0,em_eo
15021,9.768643747614041e-05,em_ep
15022,0.0,em_er
15023,6.209902165205667e-05,em_es
15024,0.00023938543189821682,em_et
15025,0.0,em_eu
15026,0.0,em_ex
15027,0.0,em_f
15028,0.0,em_fa
15029,4.776197718027608e-05,em_fe
15030,0.0,em_fi
15031,0.0,em_fl
15032,9.037889762690691e-05,em_fo
15033,0.0,em_fr
15034,0.0,em_fu
15035,4.5021112101574105e-05,em_g
15036,0.0,em_ga
15037,0.0,em_ge
15038,0.0,em_gi
15039,0.0,em_gl
15040,0.0,em_gr
15041,0.0,em_h
15042,7.297727055116245e-05,em_ha
15043,0.0,em_he
15044,0.0,em_ho
15045,0.0,em_hu
15046,0.00020629400428872886,em_i
15047,0.0,em_ia
15048,0.0,em_ib
15049,0.0,em_id
15050,0.0,em_ie
15051,0.0,em_ig
15052,0.0,em_il
15053,0.0,em_in
15054,0.0,em_io
15055,0.0,em_ip
15056,0.00020099527877138207,em_is
15057,0.0,em_it
15058,0.0,em_iu
15059,0.0,em_k
15060,0.0,em_ki
15061,3.136234306132129e-05,em_l
15062,0.0,em_la
15063,0.0,em_le
15064,0.0,em_li
15065,0.0,em_lo
15066,0.0,em_lu
15067,0.0,em_m
15068,3.373174726922408e-05,em_ma
15069,0.0,em_me
15070,4.7544635321644724e-05,em_mi
15071,0.0,em_mo
15072,8.10674952129784e-05,em_mu
15073,6.512526575935942e-05,em_n
15074,0.0,em_na
15075,0.0,em_ne
15076,0.0,em_ni
15077,0.0,em_no
15078,0.0,em_nu
15079,0.0,em_o
15080,0.0,em_ob
15081,0.0,em_of
15082,0.0,em_ol
15083,0.0,em_om
15084,0.0,em_op
15085,0.0,em_or
15086,0.0,em_os
15087,0.0,em_ou
15088,4.954569195665307e-05,em_p
15089,0.0,em_pa
15090,0.0,em_pe
15091,0.0,em_pl
15092,4.264448634633288e-05,em_po
15093,4.33223684278908e-05,em_pr
15094,0.0,em_pu
15095,5.558250664795197e-05,em_q
15096,5.953634441042082e-05,em_qu
15097,0.0,em_r
15098,0.0,em_ra
15099,0.00010313197663617226,em_re
15100,0.0,em_ro
15101,0.0,em_ru
15102,0.0004797847155744513,em_s
15103,0.0,em_sa
15104,0.0,em_sc
15105,0.0,em_se
15106,0.0,em_si
15107,0.0,em_so
15108,0.0,em_st
15109,0.00018239045527625514,em_su
15110,0.000121735755796644,em_t
15111,5.9248362877581485e-05,em_ta
15112,0.0,em_te
15113,0.0,em_ti
15114,0.0,em_to
15115,0.0,em_tr
15116,0.0,em_tu
15117,0.00010764026734559109,em_u
15118,0.0,em_ua
15119,0.0,em_ub
15120,0.0,em_ue
15121,6.338912123108714e-05,em_ui
15122,0.0,em_ul
15123,0.0,em_un
15124,0.0,em_uo
15125,0.0,em_us
15126,0.0,em_ut
15127,0.0,em_uu
15128,0.0,em_ux
15129,0.0,ema
15130,0.0,ema_
15131,0.0,ema_u
15132,0.0,emac
15133,0.0,emac_
15134,0.0,eman
15135,0.0,eman_
15136,0.0,emane
15137,0.0,emani
15138,0.0,emans
15139,0.0,emar
15140,0.0,emare
15141,0.0,emat
15142,0.0,emati
15143,0.0,emau
15144,0.0,emaus
15145,0.0,emb
15146,0.0,embe
15147,0.0,ember
15148,0.0,embr
15149,0.0,embri
15150,0.0,emd
15151,0.0,emda
15152,0.0,emdam
15153,0.0,eme
15154,0.0,eme_
15155,0.0,eme_q
15156,0.0,emei
15157,3.8097313857921225e-05,emei_
15158,0.0,emel
15159,0.0,emel_
15160,0.0,emen
15161,0.0,emen_
15162,0.0,emend
15163,0.0,emens
15164,0.0,ement
15165,0.0,emer
15166,0.0,emeru
15167,0.0,emet
15168,0.0,emet_
15169,0.0,emeti
15170,0.0,emf
15171,0.0,emfi
15172,0.0,emfis
15173,6.742524002854512e-05,emi
15174,0.0,emi_
15175,0.0,emi_s
15176,0.0,emia
15177,0.0,emia_
15178,0.0,emias
15179,0.0,emic
15180,0.0,emici
15181,0.0,emie
15182,0.0,emie_
15183,0.0,emin
15184,0.0,emina
15185,0.0,emine
15186,0.0,emini
15187,0.0,emis
15188,0.0,emis_
15189,0.0,emisc
15190,0.0,emit
15191,0.0,emita
15192,0.0,emite
15193,0.0,emitu
15194,0.0,eml
15195,0.0,emli
15196,0.0,emlib
15197,0.0,emo
15198,0.0,emo_
15199,0.0,emo_m
15200,0.0,emon
15201,0.0,emone
15202,0.0,emoni
15203,0.0,emons
15204,4.5570697033219256e-05,emor
15205,3.697390472597712e-05,emora
15206,0.0,emori
15207,0.0,emos
15208,0.0,emost
15209,0.0,emot
15210,0.0,emota
15211,0.0,emoti
15212,0.0,emotu
15213,6.7098104404152e-05,emp
15214,0.0,empe
15215,0.0,emper
15216,8.078933789703395e-05,empl
15217,0.0,empla
15218,7.574839630165701e-05,empli
15219,5.758416008979769e-05,emplo
15220,0.0,emplu
15221,0.0,empn
15222,0.0,empni
15223,0.0,empnu
15224,0.0001435765314458059,empo
15225,6.191724972691343e-05,empor
15226,0.0,empt
15227,0.0,empta
15228,0.0,empu
15229,0.0,empus
15230,0.0,emq
15231,0.0,emqu
15232,0.0,emque
15233,0.0,emu
15234,0.0,emum
15235,0.0,emum_
15236,0.0,emun
15237,0.0,emund
15238,0.0,emuni
15239,0.0,emunt
15240,0.0,emur
15241,0.0,emura
15242,0.0,emus
15243,0.0,emus_
15244,0.000437148455474488,en
15245,7.329261048595956e-05,en_
15246,5.83809910472333e-05,en_a
15247,0.0,en_a_
15248,0.0,en_ac
15249,0.0,en_ad
15250,0.0,en_al
15251,0.0,en_am
15252,0.0,en_an
15253,0.0,en_ar
15254,0.0,en_c
15255,0.0,en_ce
15256,0.0,en_ci
15257,0.0,en_co
15258,0.0,en_cr
15259,0.0,en_d
15260,0.0,en_de
15261,0.0,en_di
15262,0.0,en_do
15263,0.0,en_e
15264,0.0,en_ed
15265,0.0,en_ei
15266,0.0,en_eo
15267,0.0,en_es
15268,0.0,en_et
15269,0.0,en_eu
15270,0.0,en_f
15271,0.0,en_fa
15272,0.0,en_g
15273,0.0,en_ga
15274,0.0,en_h
15275,0.0,en_ha
15276,0.0,en_he
15277,3.9286841046207894e-05,en_i
15278,0.0,en_ib
15279,0.0,en_il
15280,0.0,en_in
15281,0.0,en_io
15282,0.0,en_is
15283,0.0,en_it
15284,0.0,en_iu
15285,0.0,en_l
15286,0.0,en_le
15287,0.0,en_lo
15288,0.0,en_m
15289,0.0,en_ma
15290,0.0,en_mi
15291,0.0,en_mo
15292,0.0,en_mu
15293,0.0,en_n
15294,0.0,en_ne
15295,0.0,en_ni
15296,0.0,en_no
15297,0.0,en_o
15298,0.0,en_om
15299,6.979126573740246e-05,en_p
15300,0.0,en_pa
15301,0.0,en_pe
15302,0.0,en_po
15303,0.0,en_pr
15304,0.0,en_q
15305,0.0,en_qu
15306,0.0,en_r
15307,0.0,en_re
15308,0.0,en_ru
15309,0.0,en_s
15310,0.0,en_sa
15311,0.0,en_sc
15312,0.0,en_se
15313,0.0,en_si
15314,0.0,en_su
15315,0.0,en_t
